inference	item	correct	crossing	subform.id
{E/D} the antibodies {Comp} stopped the virus{Conn}the virus stopped the antibodies.	9	False	True	1
{E/D} the chef {Comp} squeezed the octopus{Conn}the chef squeezed the octopus.	10	True	True	1
{E/D} the chef {Comp} squeezed the octopus{Conn}the octopus squeezed the chef.	10	False	True	1
{E/D} the octopus {Comp} squeezed the chef{Conn}the octopus squeezed the chef.	10	True	True	1
{E/D} the octopus {Comp} squeezed the chef{Conn}the chef squeezed the octopus.	10	False	True	1
{E/D} the journalist {Comp} pestered the senator{Conn}the journalist pestered the senator.	11	True	True	1
{E/D} the journalist {Comp} pestered the senator{Conn}the senator pestered the journalist.	11	False	True	1
{E/D} the senator {Comp} pestered the journalist{Conn}the senator pestered the journalist.	11	True	True	1
{E/D} the senator {Comp} pestered the journalist{Conn}the journalist pestered the senator.	11	False	True	1
{E/D} the ant {Comp} saw the grasshopper{Conn}the ant saw the grasshopper.	12	True	True	1
{E/D} the ant {Comp} saw the grasshopper{Conn}the grasshopper saw the ant.	12	False	True	1
{E/D} the grasshopper {Comp} saw the ant{Conn}the grasshopper saw the ant.	12	True	True	1
{E/D} the grasshopper {Comp} saw the ant{Conn}the ant saw the grasshopper.	12	False	True	1
{E/D} the princess {Comp} angered the witch{Conn}the princess angered the witch.	13	True	True	1
{E/D} the princess {Comp} angered the witch{Conn}the witch angered the princess.	13	False	True	1
{E/D} the witch {Comp} angered the princess{Conn}the witch angered the princess.	13	True	True	1
{E/D} the witch {Comp} angered the princess{Conn}the princess angered the witch.	13	False	True	1
{E/D} the fish {Comp} sought the turtle{Conn}the fish sought the turtle.	14	True	True	1
{E/D} the fish {Comp} sought the turtle{Conn}the turtle sought the fish.	14	False	True	1
{E/D} the turtle {Comp} sought the fish{Conn}the turtle sought the fish.	14	True	True	1
{E/D} the turtle {Comp} sought the fish{Conn}the fish sought the turtle.	14	False	True	1
{E/D} the king {Comp} entertained the jester{Conn}the king entertained the jester.	15	True	True	1
{E/D} the king {Comp} entertained the jester{Conn}the jester entertained the king.	15	False	True	1
{E/D} the jester {Comp} entertained the king{Conn}the jester entertained the king.	15	True	True	1
{E/D} the jester {Comp} entertained the king{Conn}the king entertained the jester.	15	False	True	1
{E/D} the poet {Comp} brushed the dandelion{Conn}the poet brushed the dandelion.	16	True	True	1
{E/D} the poet {Comp} brushed the dandelion{Conn}the dandelion brushed the poet.	16	False	True	1
{E/D} the dandelion {Comp} brushed the poet{Conn}the dandelion brushed the poet.	16	True	True	1
{E/D} the dandelion {Comp} brushed the poet{Conn}the poet brushed the dandelion.	16	False	True	1
{E/D} the worker {Comp} sued the boss{Conn}the worker sued the boss.	17	True	True	1
{E/D} the worker {Comp} sued the boss{Conn}the boss sued the worker.	17	False	True	1
{E/D} the boss {Comp} sued the worker{Conn}the boss sued the worker.	17	True	True	1
{E/D} the boss {Comp} sued the worker{Conn}the worker sued the boss.	17	False	True	1
{E/D} the magician {Comp} touched the bunny{Conn}the magician touched the bunny.	18	True	True	1
{E/D} the magician {Comp} touched the bunny{Conn}the bunny touched the magician.	18	False	True	1
{E/D} the bunny {Comp} touched the magician{Conn}the bunny touched the magician.	18	True	True	1
{E/D} the bunny {Comp} touched the magician{Conn}the magician touched the bunny.	18	False	True	1
{E/D} the dragon {Comp} surprised the child{Conn}the dragon surprised the child.	19	True	True	1
{E/D} the dragon {Comp} surprised the child{Conn}the child surprised the dragon.	19	False	True	1
{E/D} the child {Comp} surprised the dragon{Conn}the child surprised the dragon.	19	True	True	1
{E/D} the child {Comp} surprised the dragon{Conn}the dragon surprised the child.	19	False	True	1
{E/D} the comedian {Comp} delighted the audience{Conn}the comedian delighted the audience.	20	True	True	1
{E/D} the comedian {Comp} delighted the audience{Conn}the audience delighted the comedian.	20	False	True	1
{E/D} the audience {Comp} delighted the comedian{Conn}the audience delighted the comedian.	20	True	True	1
{E/D} the audience {Comp} delighted the comedian{Conn}the comedian delighted the audience.	20	False	True	1
{E/D} the therapist {Comp} frustrated the insurer{Conn}the therapist frustrated the insurer.	21	True	True	1
{E/D} the therapist {Comp} frustrated the insurer{Conn}the insurer frustrated the therapist.	21	False	True	1
{E/D} the insurer {Comp} frustrated the therapist{Conn}the insurer frustrated the therapist.	21	True	True	1
{E/D} the insurer {Comp} frustrated the therapist{Conn}the therapist frustrated the insurer.	21	False	True	1
{E/D} the shoes {Comp} destroyed the carpet{Conn}the shoes destroyed the carpet.	22	True	True	1
{E/D} the shoes {Comp} destroyed the carpet{Conn}the carpet destroyed the shoes.	22	False	True	1
{E/D} the carpet {Comp} destroyed the shoes{Conn}the carpet destroyed the shoes.	22	True	True	1
{E/D} the carpet {Comp} destroyed the shoes{Conn}the shoes destroyed the carpet.	22	False	True	1
{E/D} the principal {Comp} expelled the student{Conn}the principal expelled the student.	23	True	True	1
{E/D} the principal {Comp} expelled the student{Conn}the student expelled the principal.	23	False	True	1
{E/D} the student {Comp} expelled the principal{Conn}the student expelled the principal.	23	True	True	1
{E/D} the student {Comp} expelled the principal{Conn}the principal expelled the student.	23	False	True	1
{E/D} the river {Comp} joined the sea{Conn}the river joined the sea.	24	True	True	1
{E/D} the river {Comp} joined the sea{Conn}the sea joined the river.	24	False	True	1
{E/D} the sea {Comp} joined the river{Conn}the sea joined the river.	24	True	True	1
{E/D} the sea {Comp} joined the river{Conn}the river joined the sea.	24	False	True	1
