Surprisal	Preposition	E/D	Connective	Crossing
35.291019439697266			. That is, 	C_X
33.90630340576172			. Therefore, 	C_X
35.74760818481445			. In short, 	C_X
35.91604995727539			. Again, 	C_X
35.7468376159668			. I repeat, 	C_X
33.09922409057617			; thus, 	C_X
33.49242401123047			; that is, 	C_X
33.28647232055664			; therefore, 	C_X
35.03976821899414			; in short, 	C_X
35.353267669677734			; again, 	C_X
35.296424865722656			; I repeat, 	C_X
33.952911376953125			. Thus, 	C_X
35.291019439697266			. That is, 	C_X
33.90630340576172			. Therefore, 	C_X
35.74760818481445			. In short, 	C_X
35.91604995727539			. Again, 	C_X
35.7468376159668			. I repeat, 	C_X
33.09922409057617			; thus, 	C_X
33.49242401123047			; that is, 	C_X
33.28647232055664			; therefore, 	C_X
35.03976821899414			; in short, 	C_X
35.353267669677734			; again, 	C_X
35.296424865722656			; I repeat, 	C_X
51.40185546875			. Thus, 	E_nX
52.28529357910156			. That is, 	E_nX
51.50006866455078			. Therefore, 	E_nX
52.902984619140625			. In short, 	E_nX
53.63511657714844			. Again, 	E_nX
57.78395462036133			. I repeat, 	E_nX
50.995357513427734			; thus, 	E_nX
51.002235412597656			; that is, 	E_nX
52.017791748046875			; therefore, 	E_nX
52.33610153198242			; in short, 	E_nX
54.0312385559082			; again, 	E_nX
56.348175048828125			; I repeat, 	E_nX
51.40185546875			. Thus, 	E_nX
52.28529357910156			. That is, 	E_nX
51.50006866455078			. Therefore, 	E_nX
52.902984619140625			. In short, 	E_nX
53.63511657714844			. Again, 	E_nX
57.78395462036133			. I repeat, 	E_nX
50.995357513427734			; thus, 	E_nX
51.002235412597656			; that is, 	E_nX
52.017791748046875			; therefore, 	E_nX
52.33610153198242			; in short, 	E_nX
54.0312385559082			; again, 	E_nX
56.348175048828125			; I repeat, 	E_nX
33.98450469970703			. Thus, 	E_X
35.750492095947266			. That is, 	E_X
34.19949722290039			. Therefore, 	E_X
36.081932067871094			. In short, 	E_X
36.2035026550293			. Again, 	E_X
36.533416748046875			. I repeat, 	E_X
33.40348815917969			; thus, 	E_X
34.14180374145508			; that is, 	E_X
33.98687744140625			; therefore, 	E_X
35.565460205078125			; in short, 	E_X
36.003055572509766			; again, 	E_X
35.52875518798828			; I repeat, 	E_X
33.98450469970703			. Thus, 	E_X
35.750492095947266			. That is, 	E_X
34.19949722290039			. Therefore, 	E_X
36.081932067871094			. In short, 	E_X
36.2035026550293			. Again, 	E_X
36.533416748046875			. I repeat, 	E_X
33.40348815917969			; thus, 	E_X
34.14180374145508			; that is, 	E_X
33.98687744140625			; therefore, 	E_X
35.565460205078125			; in short, 	E_X
36.003055572509766			; again, 	E_X
35.52875518798828			; I repeat, 	E_X
52.214996337890625			. Thus, 	C_nX
53.02837371826172			. That is, 	C_nX
52.04179763793945			. Therefore, 	C_nX
53.266265869140625			. In short, 	C_nX
53.48088836669922			. Again, 	C_nX
56.625938415527344			. I repeat, 	C_nX
51.436424255371094			; thus, 	C_nX
51.727638244628906			; that is, 	C_nX
52.17015075683594			; therefore, 	C_nX
52.45077896118164			; in short, 	C_nX
53.583892822265625			; again, 	C_nX
55.8018798828125			; I repeat, 	C_nX
52.214996337890625			. Thus, 	C_nX
53.02837371826172			. That is, 	C_nX
52.04179763793945			. Therefore, 	C_nX
53.266265869140625			. In short, 	C_nX
53.48088836669922			. Again, 	C_nX
56.625938415527344			. I repeat, 	C_nX
51.436424255371094			; thus, 	C_nX
51.727638244628906			; that is, 	C_nX
52.17015075683594			; therefore, 	C_nX
52.45077896118164			; in short, 	C_nX
53.583892822265625			; again, 	C_nX
55.8018798828125			; I repeat, 	C_nX
34.99155044555664			. Thus, 	C_X
35.957942962646484			. That is, 	C_X
34.92127227783203			. Therefore, 	C_X
36.411380767822266			. In short, 	C_X
36.06755065917969			. Again, 	C_X
35.24030303955078			. I repeat, 	C_X
33.71413803100586			; thus, 	C_X
34.510948181152344			; that is, 	C_X
33.929935455322266			; therefore, 	C_X
35.387001037597656			; in short, 	C_X
34.91344451904297			; again, 	C_X
34.25167465209961			; I repeat, 	C_X
34.99155044555664			. Thus, 	C_X
35.957942962646484			. That is, 	C_X
34.92127227783203			. Therefore, 	C_X
36.411380767822266			. In short, 	C_X
36.06755065917969			. Again, 	C_X
35.24030303955078			. I repeat, 	C_X
33.71413803100586			; thus, 	C_X
34.510948181152344			; that is, 	C_X
33.929935455322266			; therefore, 	C_X
35.387001037597656			; in short, 	C_X
34.91344451904297			; again, 	C_X
34.25167465209961			; I repeat, 	C_X
53.327545166015625			. Thus, 	E_nX
54.75527572631836			. That is, 	E_nX
53.33559799194336			. Therefore, 	E_nX
54.69713592529297			. In short, 	E_nX
56.61157989501953			. Again, 	E_nX
63.623634338378906			. I repeat, 	E_nX
53.743011474609375			; thus, 	E_nX
53.70470428466797			; that is, 	E_nX
54.351009368896484			; therefore, 	E_nX
54.396793365478516			; in short, 	E_nX
57.74000549316406			; again, 	E_nX
62.85472106933594			; I repeat, 	E_nX
53.327545166015625			. Thus, 	E_nX
54.75527572631836			. That is, 	E_nX
53.33559799194336			. Therefore, 	E_nX
54.69713592529297			. In short, 	E_nX
56.61157989501953			. Again, 	E_nX
63.623634338378906			. I repeat, 	E_nX
53.743011474609375			; thus, 	E_nX
53.70470428466797			; that is, 	E_nX
54.351009368896484			; therefore, 	E_nX
54.396793365478516			; in short, 	E_nX
57.74000549316406			; again, 	E_nX
62.85472106933594			; I repeat, 	E_nX
38.26717758178711			. Thus, 	E_X
39.2640266418457			. That is, 	E_X
38.223045349121094			. Therefore, 	E_X
39.059173583984375			. In short, 	E_X
39.3527717590332			. Again, 	E_X
40.892154693603516			. I repeat, 	E_X
38.30900573730469			; thus, 	E_X
38.09224319458008			; that is, 	E_X
38.893917083740234			; therefore, 	E_X
38.79479217529297			; in short, 	E_X
39.35075759887695			; again, 	E_X
40.75722122192383			; I repeat, 	E_X
38.26717758178711			. Thus, 	E_X
39.2640266418457			. That is, 	E_X
38.223045349121094			. Therefore, 	E_X
39.059173583984375			. In short, 	E_X
39.3527717590332			. Again, 	E_X
40.892154693603516			. I repeat, 	E_X
38.30900573730469			; thus, 	E_X
38.09224319458008			; that is, 	E_X
38.893917083740234			; therefore, 	E_X
38.79479217529297			; in short, 	E_X
39.35075759887695			; again, 	E_X
40.75722122192383			; I repeat, 	E_X
51.63112258911133			. Thus, 	C_nX
52.4306640625			. That is, 	C_nX
51.280792236328125			. Therefore, 	C_nX
53.00220489501953			. In short, 	C_nX
53.6832160949707			. Again, 	C_nX
59.76290512084961			. I repeat, 	C_nX
51.50914001464844			; thus, 	C_nX
51.39118194580078			; that is, 	C_nX
51.76548385620117			; therefore, 	C_nX
52.60584259033203			; in short, 	C_nX
54.72429656982422			; again, 	C_nX
59.542076110839844			; I repeat, 	C_nX
51.63112258911133			. Thus, 	C_nX
52.4306640625			. That is, 	C_nX
51.280792236328125			. Therefore, 	C_nX
53.00220489501953			. In short, 	C_nX
53.6832160949707			. Again, 	C_nX
59.76290512084961			. I repeat, 	C_nX
51.50914001464844			; thus, 	C_nX
51.39118194580078			; that is, 	C_nX
51.76548385620117			; therefore, 	C_nX
52.60584259033203			; in short, 	C_nX
54.72429656982422			; again, 	C_nX
59.542076110839844			; I repeat, 	C_nX
37.258880615234375			. Thus, 	C_X
37.862030029296875			. That is, 	C_X
37.12781524658203			. Therefore, 	C_X
38.18341827392578			. In short, 	C_X
39.14018249511719			. Again, 	C_X
41.74675750732422			. I repeat, 	C_X
37.311317443847656			; thus, 	C_X
36.21664047241211			; that is, 	C_X
37.80066680908203			; therefore, 	C_X
37.98506164550781			; in short, 	C_X
39.220733642578125			; again, 	C_X
41.53144836425781			; I repeat, 	C_X
37.258880615234375			. Thus, 	C_X
37.862030029296875			. That is, 	C_X
37.12781524658203			. Therefore, 	C_X
38.18341827392578			. In short, 	C_X
39.14018249511719			. Again, 	C_X
41.74675750732422			. I repeat, 	C_X
37.311317443847656			; thus, 	C_X
36.21664047241211			; that is, 	C_X
37.80066680908203			; therefore, 	C_X
37.98506164550781			; in short, 	C_X
39.220733642578125			; again, 	C_X
41.53144836425781			; I repeat, 	C_X
52.09192657470703			. Thus, 	E_nX
52.519004821777344			. That is, 	E_nX
52.12158203125			. Therefore, 	E_nX
53.42595672607422			. In short, 	E_nX
54.79077911376953			. Again, 	E_nX
60.358421325683594			. I repeat, 	E_nX
52.283973693847656			; thus, 	E_nX
51.7323112487793			; that is, 	E_nX
53.15205001831055			; therefore, 	E_nX
53.08794403076172			; in short, 	E_nX
55.92686080932617			; again, 	E_nX
58.810184478759766			; I repeat, 	E_nX
52.09192657470703			. Thus, 	E_nX
52.519004821777344			. That is, 	E_nX
52.12158203125			. Therefore, 	E_nX
53.42595672607422			. In short, 	E_nX
54.79077911376953			. Again, 	E_nX
60.358421325683594			. I repeat, 	E_nX
52.283973693847656			; thus, 	E_nX
51.7323112487793			; that is, 	E_nX
53.15205001831055			; therefore, 	E_nX
53.08794403076172			; in short, 	E_nX
55.92686080932617			; again, 	E_nX
58.810184478759766			; I repeat, 	E_nX
37.50279998779297			. Thus, 	E_X
38.13909912109375			. That is, 	E_X
37.68465042114258			. Therefore, 	E_X
38.5022087097168			. In short, 	E_X
39.87034225463867			. Again, 	E_X
41.31742858886719			. I repeat, 	E_X
37.895164489746094			; thus, 	E_X
36.98875427246094			; that is, 	E_X
38.79217529296875			; therefore, 	E_X
38.50670623779297			; in short, 	E_X
40.20022201538086			; again, 	E_X
41.001827239990234			; I repeat, 	E_X
37.50279998779297			. Thus, 	E_X
38.13909912109375			. That is, 	E_X
37.68465042114258			. Therefore, 	E_X
38.5022087097168			. In short, 	E_X
39.87034225463867			. Again, 	E_X
41.31742858886719			. I repeat, 	E_X
37.895164489746094			; thus, 	E_X
36.98875427246094			; that is, 	E_X
38.79217529296875			; therefore, 	E_X
38.50670623779297			; in short, 	E_X
40.20022201538086			; again, 	E_X
41.001827239990234			; I repeat, 	E_X
52.6219482421875			. Thus, 	C_nX
53.22358703613281			. That is, 	C_nX
52.374473571777344			. Therefore, 	C_nX
53.61655044555664			. In short, 	C_nX
53.93956756591797			. Again, 	C_nX
57.60698318481445			. I repeat, 	C_nX
52.3310432434082			; thus, 	C_nX
52.422340393066406			; that is, 	C_nX
52.822715759277344			; therefore, 	C_nX
53.13311004638672			; in short, 	C_nX
54.433231353759766			; again, 	C_nX
57.31364440917969			; I repeat, 	C_nX
52.6219482421875			. Thus, 	C_nX
53.22358703613281			. That is, 	C_nX
52.374473571777344			. Therefore, 	C_nX
53.61655044555664			. In short, 	C_nX
53.93956756591797			. Again, 	C_nX
57.60698318481445			. I repeat, 	C_nX
52.3310432434082			; thus, 	C_nX
52.422340393066406			; that is, 	C_nX
52.822715759277344			; therefore, 	C_nX
53.13311004638672			; in short, 	C_nX
54.433231353759766			; again, 	C_nX
57.31364440917969			; I repeat, 	C_nX
37.62212371826172			. Thus, 	C_X
37.78041076660156			. That is, 	C_X
37.54645919799805			. Therefore, 	C_X
38.29437255859375			. In short, 	C_X
38.41693878173828			. Again, 	C_X
38.07194519042969			. I repeat, 	C_X
37.256141662597656			; thus, 	C_X
36.672489166259766			; that is, 	C_X
37.89642333984375			; therefore, 	C_X
37.842506408691406			; in short, 	C_X
38.162479400634766			; again, 	C_X
38.12800598144531			; I repeat, 	C_X
37.62212371826172			. Thus, 	C_X
37.78041076660156			. That is, 	C_X
37.54645919799805			. Therefore, 	C_X
38.29437255859375			. In short, 	C_X
38.41693878173828			. Again, 	C_X
38.07194519042969			. I repeat, 	C_X
37.256141662597656			; thus, 	C_X
36.672489166259766			; that is, 	C_X
37.89642333984375			; therefore, 	C_X
37.842506408691406			; in short, 	C_X
38.162479400634766			; again, 	C_X
38.12800598144531			; I repeat, 	C_X
56.142913818359375			. Thus, 	E_nX
57.13232421875			. That is, 	E_nX
56.79648208618164			. Therefore, 	E_nX
57.42870330810547			. In short, 	E_nX
60.886112213134766			. Again, 	E_nX
64.35363006591797			. I repeat, 	E_nX
56.560462951660156			; thus, 	E_nX
57.14016342163086			; that is, 	E_nX
57.40214157104492			; therefore, 	E_nX
57.42607116699219			; in short, 	E_nX
61.52017593383789			; again, 	E_nX
63.927921295166016			; I repeat, 	E_nX
56.142913818359375			. Thus, 	E_nX
57.13232421875			. That is, 	E_nX
56.79648208618164			. Therefore, 	E_nX
57.42870330810547			. In short, 	E_nX
60.886112213134766			. Again, 	E_nX
64.35363006591797			. I repeat, 	E_nX
56.560462951660156			; thus, 	E_nX
57.14016342163086			; that is, 	E_nX
57.40214157104492			; therefore, 	E_nX
57.42607116699219			; in short, 	E_nX
61.52017593383789			; again, 	E_nX
63.927921295166016			; I repeat, 	E_nX
38.28923034667969			. Thus, 	E_X
39.72560501098633			. That is, 	E_X
38.05491638183594			. Therefore, 	E_X
39.179412841796875			. In short, 	E_X
40.68828201293945			. Again, 	E_X
40.88814163208008			. I repeat, 	E_X
38.94784927368164			; thus, 	E_X
39.63367462158203			; that is, 	E_X
38.892826080322266			; therefore, 	E_X
39.297691345214844			; in short, 	E_X
41.03525161743164			; again, 	E_X
40.88751983642578			; I repeat, 	E_X
38.28923034667969			. Thus, 	E_X
39.72560501098633			. That is, 	E_X
38.05491638183594			. Therefore, 	E_X
39.179412841796875			. In short, 	E_X
40.68828201293945			. Again, 	E_X
40.88814163208008			. I repeat, 	E_X
38.94784927368164			; thus, 	E_X
39.63367462158203			; that is, 	E_X
38.892826080322266			; therefore, 	E_X
39.297691345214844			; in short, 	E_X
41.03525161743164			; again, 	E_X
40.88751983642578			; I repeat, 	E_X
55.82909393310547			. Thus, 	C_nX
57.05699920654297			. That is, 	C_nX
56.4739990234375			. Therefore, 	C_nX
57.32546615600586			. In short, 	C_nX
59.289390563964844			. Again, 	C_nX
63.81146240234375			. I repeat, 	C_nX
56.348541259765625			; thus, 	C_nX
56.584251403808594			; that is, 	C_nX
57.11100769042969			; therefore, 	C_nX
57.379127502441406			; in short, 	C_nX
59.83531188964844			; again, 	C_nX
63.280574798583984			; I repeat, 	C_nX
55.82909393310547			. Thus, 	C_nX
57.05699920654297			. That is, 	C_nX
56.4739990234375			. Therefore, 	C_nX
57.32546615600586			. In short, 	C_nX
59.289390563964844			. Again, 	C_nX
63.81146240234375			. I repeat, 	C_nX
56.348541259765625			; thus, 	C_nX
56.584251403808594			; that is, 	C_nX
57.11100769042969			; therefore, 	C_nX
57.379127502441406			; in short, 	C_nX
59.83531188964844			; again, 	C_nX
63.280574798583984			; I repeat, 	C_nX
37.18544006347656			. Thus, 	C_X
38.68449020385742			. That is, 	C_X
36.94437789916992			. Therefore, 	C_X
38.13240051269531			. In short, 	C_X
38.14167785644531			. Again, 	C_X
39.39240264892578			. I repeat, 	C_X
37.717803955078125			; thus, 	C_X
37.867557525634766			; that is, 	C_X
37.553157806396484			; therefore, 	C_X
37.73273849487305			; in short, 	C_X
37.7566032409668			; again, 	C_X
38.666255950927734			; I repeat, 	C_X
37.18544006347656			. Thus, 	C_X
38.68449020385742			. That is, 	C_X
36.94437789916992			. Therefore, 	C_X
38.13240051269531			. In short, 	C_X
38.14167785644531			. Again, 	C_X
39.39240264892578			. I repeat, 	C_X
37.717803955078125			; thus, 	C_X
37.867557525634766			; that is, 	C_X
37.553157806396484			; therefore, 	C_X
37.73273849487305			; in short, 	C_X
37.7566032409668			; again, 	C_X
38.666255950927734			; I repeat, 	C_X
56.97401809692383			. Thus, 	E_nX
57.635589599609375			. That is, 	E_nX
57.615901947021484			. Therefore, 	E_nX
58.176021575927734			. In short, 	E_nX
60.653526306152344			. Again, 	E_nX
66.61463165283203			. I repeat, 	E_nX
57.386043548583984			; thus, 	E_nX
57.22930145263672			; that is, 	E_nX
58.27120590209961			; therefore, 	E_nX
57.947444915771484			; in short, 	E_nX
61.22606658935547			; again, 	E_nX
65.8972396850586			; I repeat, 	E_nX
56.97401809692383			. Thus, 	E_nX
57.635589599609375			. That is, 	E_nX
57.615901947021484			. Therefore, 	E_nX
58.176021575927734			. In short, 	E_nX
60.653526306152344			. Again, 	E_nX
66.61463165283203			. I repeat, 	E_nX
57.386043548583984			; thus, 	E_nX
57.22930145263672			; that is, 	E_nX
58.27120590209961			; therefore, 	E_nX
57.947444915771484			; in short, 	E_nX
61.22606658935547			; again, 	E_nX
65.8972396850586			; I repeat, 	E_nX
37.57673645019531			. Thus, 	E_X
39.301658630371094			. That is, 	E_X
37.23876190185547			. Therefore, 	E_X
38.322784423828125			. In short, 	E_X
37.994789123535156			. Again, 	E_X
40.01475524902344			. I repeat, 	E_X
38.05385971069336			; thus, 	E_X
38.7819709777832			; that is, 	E_X
37.73566436767578			; therefore, 	E_X
38.34233474731445			; in short, 	E_X
37.760643005371094			; again, 	E_X
39.433448791503906			; I repeat, 	E_X
37.57673645019531			. Thus, 	E_X
39.301658630371094			. That is, 	E_X
37.23876190185547			. Therefore, 	E_X
38.322784423828125			. In short, 	E_X
37.994789123535156			. Again, 	E_X
40.01475524902344			. I repeat, 	E_X
38.05385971069336			; thus, 	E_X
38.7819709777832			; that is, 	E_X
37.73566436767578			; therefore, 	E_X
38.34233474731445			; in short, 	E_X
37.760643005371094			; again, 	E_X
39.433448791503906			; I repeat, 	E_X
56.69785690307617			. Thus, 	C_nX
57.29770278930664			. That is, 	C_nX
57.37805938720703			. Therefore, 	C_nX
58.00961685180664			. In short, 	C_nX
60.63996124267578			. Again, 	C_nX
65.22398376464844			. I repeat, 	C_nX
57.28750228881836			; thus, 	C_nX
57.442474365234375			; that is, 	C_nX
58.08061981201172			; therefore, 	C_nX
57.9879264831543			; in short, 	C_nX
60.72123718261719			; again, 	C_nX
64.85906982421875			; I repeat, 	C_nX
56.69785690307617			. Thus, 	C_nX
57.29770278930664			. That is, 	C_nX
57.37805938720703			. Therefore, 	C_nX
58.00961685180664			. In short, 	C_nX
60.63996124267578			. Again, 	C_nX
65.22398376464844			. I repeat, 	C_nX
57.28750228881836			; thus, 	C_nX
57.442474365234375			; that is, 	C_nX
58.08061981201172			; therefore, 	C_nX
57.9879264831543			; in short, 	C_nX
60.72123718261719			; again, 	C_nX
64.85906982421875			; I repeat, 	C_nX
38.73474884033203			. Thus, 	C_X
40.02507019042969			. That is, 	C_X
38.788455963134766			. Therefore, 	C_X
40.021873474121094			. In short, 	C_X
41.66997146606445			. Again, 	C_X
42.751949310302734			. I repeat, 	C_X
39.553855895996094			; thus, 	C_X
40.16519546508789			; that is, 	C_X
39.821075439453125			; therefore, 	C_X
40.12471389770508			; in short, 	C_X
41.82038879394531			; again, 	C_X
42.62422180175781			; I repeat, 	C_X
38.73474884033203			. Thus, 	C_X
40.02507019042969			. That is, 	C_X
38.788455963134766			. Therefore, 	C_X
40.021873474121094			. In short, 	C_X
41.66997146606445			. Again, 	C_X
42.751949310302734			. I repeat, 	C_X
39.553855895996094			; thus, 	C_X
40.16519546508789			; that is, 	C_X
39.821075439453125			; therefore, 	C_X
40.12471389770508			; in short, 	C_X
41.82038879394531			; again, 	C_X
42.62422180175781			; I repeat, 	C_X
56.507354736328125			. Thus, 	E_nX
57.71139907836914			. That is, 	E_nX
57.27128601074219			. Therefore, 	E_nX
57.73161315917969			. In short, 	E_nX
61.45305633544922			. Again, 	E_nX
65.39363861083984			. I repeat, 	E_nX
57.34550094604492			; thus, 	E_nX
57.769981384277344			; that is, 	E_nX
58.35139846801758			; therefore, 	E_nX
57.949440002441406			; in short, 	E_nX
62.51450729370117			; again, 	E_nX
64.80171966552734			; I repeat, 	E_nX
56.507354736328125			. Thus, 	E_nX
57.71139907836914			. That is, 	E_nX
57.27128601074219			. Therefore, 	E_nX
57.73161315917969			. In short, 	E_nX
61.45305633544922			. Again, 	E_nX
65.39363861083984			. I repeat, 	E_nX
57.34550094604492			; thus, 	E_nX
57.769981384277344			; that is, 	E_nX
58.35139846801758			; therefore, 	E_nX
57.949440002441406			; in short, 	E_nX
62.51450729370117			; again, 	E_nX
64.80171966552734			; I repeat, 	E_nX
39.94557571411133			. Thus, 	E_X
40.71623229980469			. That is, 	E_X
39.86911392211914			. Therefore, 	E_X
40.16032409667969			. In short, 	E_X
42.32521057128906			. Again, 	E_X
43.2868766784668			. I repeat, 	E_X
40.00459289550781			; thus, 	E_X
40.14476776123047			; that is, 	E_X
40.580745697021484			; therefore, 	E_X
39.71919250488281			; in short, 	E_X
42.45624542236328			; again, 	E_X
42.62725830078125			; I repeat, 	E_X
39.94557571411133			. Thus, 	E_X
40.71623229980469			. That is, 	E_X
39.86911392211914			. Therefore, 	E_X
40.16032409667969			. In short, 	E_X
42.32521057128906			. Again, 	E_X
43.2868766784668			. I repeat, 	E_X
40.00459289550781			; thus, 	E_X
40.14476776123047			; that is, 	E_X
40.580745697021484			; therefore, 	E_X
39.71919250488281			; in short, 	E_X
42.45624542236328			; again, 	E_X
42.62725830078125			; I repeat, 	E_X
56.258445739746094			. Thus, 	C_nX
57.56793975830078			. That is, 	C_nX
57.05924987792969			. Therefore, 	C_nX
57.77008056640625			. In short, 	C_nX
60.022918701171875			. Again, 	C_nX
64.90211486816406			. I repeat, 	C_nX
57.213077545166016			; thus, 	C_nX
57.26466751098633			; that is, 	C_nX
58.217796325683594			; therefore, 	C_nX
58.091678619384766			; in short, 	C_nX
61.078857421875			; again, 	C_nX
64.25119018554688			; I repeat, 	C_nX
56.258445739746094			. Thus, 	C_nX
57.56793975830078			. That is, 	C_nX
57.05924987792969			. Therefore, 	C_nX
57.77008056640625			. In short, 	C_nX
60.022918701171875			. Again, 	C_nX
64.90211486816406			. I repeat, 	C_nX
57.213077545166016			; thus, 	C_nX
57.26466751098633			; that is, 	C_nX
58.217796325683594			; therefore, 	C_nX
58.091678619384766			; in short, 	C_nX
61.078857421875			; again, 	C_nX
64.25119018554688			; I repeat, 	C_nX
38.53374099731445			. Thus, 	C_X
39.10858917236328			. That is, 	C_X
38.51395797729492			. Therefore, 	C_X
38.72770309448242			. In short, 	C_X
39.75496292114258			. Again, 	C_X
41.248046875			. I repeat, 	C_X
38.4027099609375			; thus, 	C_X
37.896671295166016			; that is, 	C_X
38.85060119628906			; therefore, 	C_X
37.85280990600586			; in short, 	C_X
39.11688232421875			; again, 	C_X
39.87089538574219			; I repeat, 	C_X
38.53374099731445			. Thus, 	C_X
39.10858917236328			. That is, 	C_X
38.51395797729492			. Therefore, 	C_X
38.72770309448242			. In short, 	C_X
39.75496292114258			. Again, 	C_X
41.248046875			. I repeat, 	C_X
38.4027099609375			; thus, 	C_X
37.896671295166016			; that is, 	C_X
38.85060119628906			; therefore, 	C_X
37.85280990600586			; in short, 	C_X
39.11688232421875			; again, 	C_X
39.87089538574219			; I repeat, 	C_X
57.70559310913086			. Thus, 	E_nX
58.648033142089844			. That is, 	E_nX
58.505828857421875			. Therefore, 	E_nX
59.08098220825195			. In short, 	E_nX
62.24546432495117			. Again, 	E_nX
68.24977111816406			. I repeat, 	E_nX
58.5655517578125			; thus, 	E_nX
58.36444854736328			; that is, 	E_nX
59.619014739990234			; therefore, 	E_nX
59.15980911254883			; in short, 	E_nX
63.13410949707031			; again, 	E_nX
67.34724426269531			; I repeat, 	E_nX
57.70559310913086			. Thus, 	E_nX
58.648033142089844			. That is, 	E_nX
58.505828857421875			. Therefore, 	E_nX
59.08098220825195			. In short, 	E_nX
62.24546432495117			. Again, 	E_nX
68.24977111816406			. I repeat, 	E_nX
58.5655517578125			; thus, 	E_nX
58.36444854736328			; that is, 	E_nX
59.619014739990234			; therefore, 	E_nX
59.15980911254883			; in short, 	E_nX
63.13410949707031			; again, 	E_nX
67.34724426269531			; I repeat, 	E_nX
38.850799560546875			. Thus, 	E_X
39.617340087890625			. That is, 	E_X
38.77112579345703			. Therefore, 	E_X
38.728614807128906			. In short, 	E_X
39.85386657714844			. Again, 	E_X
41.623924255371094			. I repeat, 	E_X
38.630271911621094			; thus, 	E_X
38.695919036865234			; that is, 	E_X
39.00224685668945			; therefore, 	E_X
38.24212646484375			; in short, 	E_X
39.28480529785156			; again, 	E_X
40.35627365112305			; I repeat, 	E_X
38.850799560546875			. Thus, 	E_X
39.617340087890625			. That is, 	E_X
38.77112579345703			. Therefore, 	E_X
38.728614807128906			. In short, 	E_X
39.85386657714844			. Again, 	E_X
41.623924255371094			. I repeat, 	E_X
38.630271911621094			; thus, 	E_X
38.695919036865234			; that is, 	E_X
39.00224685668945			; therefore, 	E_X
38.24212646484375			; in short, 	E_X
39.28480529785156			; again, 	E_X
40.35627365112305			; I repeat, 	E_X
57.628684997558594			. Thus, 	C_nX
58.45263671875			. That is, 	C_nX
58.38241958618164			. Therefore, 	C_nX
59.08671569824219			. In short, 	C_nX
61.78314208984375			. Again, 	C_nX
67.02332305908203			. I repeat, 	C_nX
58.74837875366211			; thus, 	C_nX
58.67509460449219			; that is, 	C_nX
59.63092803955078			; therefore, 	C_nX
59.3806037902832			; in short, 	C_nX
62.535064697265625			; again, 	C_nX
