Surprisal	Preposition	E/D	Connective	Crossing
51.99901580810547		This is	; thus, 	C_X
52.7967529296875		This is	; that is, 	C_X
53.125038146972656		This is	; therefore, 	C_X
53.6955451965332		This is	; in short, 	C_X
53.896324157714844		This is	; again, 	C_X
56.547569274902344		This is	; I repeat, 	C_X
51.88710021972656		Here is	. Thus, 	C_X
53.07742691040039		Here is	. That is, 	C_X
52.00824737548828		Here is	. Therefore, 	C_X
53.52189254760742		Here is	. In short, 	C_X
53.47320556640625		Here is	. Again, 	C_X
55.71764373779297		Here is	. I repeat, 	C_X
51.33350372314453		Here is	; thus, 	C_X
51.803688049316406		Here is	; that is, 	C_X
52.366554260253906		Here is	; therefore, 	C_X
52.708187103271484		Here is	; in short, 	C_X
53.01557922363281		Here is	; again, 	C_X
55.28253173828125		Here is	; I repeat, 	C_X
52.79285430908203		This is	. Thus, 	C_X
54.12016677856445		This is	. That is, 	C_X
53.07210159301758		This is	. Therefore, 	C_X
54.3769416809082		This is	. In short, 	C_X
54.44280242919922		This is	. Again, 	C_X
56.97514343261719		This is	. I repeat, 	C_X
51.99901580810547		This is	; thus, 	C_X
52.7967529296875		This is	; that is, 	C_X
53.125038146972656		This is	; therefore, 	C_X
53.6955451965332		This is	; in short, 	C_X
53.896324157714844		This is	; again, 	C_X
56.547569274902344		This is	; I repeat, 	C_X
52.79285430908203		This is	. Thus, 	C_X
54.12016677856445		This is	. That is, 	C_X
53.07210159301758		This is	. Therefore, 	C_X
54.3769416809082		This is	. In short, 	C_X
54.44280242919922		This is	. Again, 	C_X
56.97514343261719		This is	. I repeat, 	C_X
51.99901580810547		This is	; thus, 	C_X
52.7967529296875		This is	; that is, 	C_X
53.125038146972656		This is	; therefore, 	C_X
53.6955451965332		This is	; in short, 	C_X
53.896324157714844		This is	; again, 	C_X
56.547569274902344		This is	; I repeat, 	C_X
51.88710021972656		Here is	. Thus, 	C_X
53.07742691040039		Here is	. That is, 	C_X
52.00824737548828		Here is	. Therefore, 	C_X
53.52189254760742		Here is	. In short, 	C_X
53.47320556640625		Here is	. Again, 	C_X
55.71764373779297		Here is	. I repeat, 	C_X
51.33350372314453		Here is	; thus, 	C_X
51.803688049316406		Here is	; that is, 	C_X
52.366554260253906		Here is	; therefore, 	C_X
52.708187103271484		Here is	; in short, 	C_X
53.01557922363281		Here is	; again, 	C_X
55.28253173828125		Here is	; I repeat, 	C_X
51.88710021972656		Here is	. Thus, 	C_X
53.07742691040039		Here is	. That is, 	C_X
52.00824737548828		Here is	. Therefore, 	C_X
53.52189254760742		Here is	. In short, 	C_X
53.47320556640625		Here is	. Again, 	C_X
55.71764373779297		Here is	. I repeat, 	C_X
51.33350372314453		Here is	; thus, 	C_X
51.803688049316406		Here is	; that is, 	C_X
52.366554260253906		Here is	; therefore, 	C_X
52.708187103271484		Here is	; in short, 	C_X
53.01557922363281		Here is	; again, 	C_X
55.28253173828125		Here is	; I repeat, 	C_X
51.87250518798828		This is	. Thus, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
51.87250518798828		This is	. Thus, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.00834655761719		Here is	. That is, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.00834655761719		Here is	. That is, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
53.63508605957031		This is	. In short, 	E_X
52.408111572265625		Here is	. In short, 	E_X
53.63508605957031		This is	. In short, 	E_X
52.408111572265625		Here is	. In short, 	E_X
53.735595703125		This is	. Again, 	E_X
52.379695892333984		Here is	. Again, 	E_X
53.735595703125		This is	. Again, 	E_X
52.379695892333984		Here is	. Again, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
50.81354522705078		This is	; thus, 	E_X
50.09748458862305		Here is	; thus, 	E_X
50.81354522705078		This is	; thus, 	E_X
50.09748458862305		Here is	; thus, 	E_X
51.693870544433594		This is	; that is, 	E_X
50.90394592285156		Here is	; that is, 	E_X
51.693870544433594		This is	; that is, 	E_X
50.90394592285156		Here is	; that is, 	E_X
51.93122863769531		This is	; therefore, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
51.93122863769531		This is	; therefore, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
52.6042366027832		This is	; in short, 	E_X
51.5284423828125		Here is	; in short, 	E_X
52.6042366027832		This is	; in short, 	E_X
51.5284423828125		Here is	; in short, 	E_X
53.17649459838867		This is	; again, 	E_X
51.954132080078125		Here is	; again, 	E_X
53.17649459838867		This is	; again, 	E_X
51.954132080078125		Here is	; again, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
51.87250518798828		This is	. Thus, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.00834655761719		Here is	. That is, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
53.63508605957031		This is	. In short, 	E_X
52.408111572265625		Here is	. In short, 	E_X
53.735595703125		This is	. Again, 	E_X
52.379695892333984		Here is	. Again, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
50.81354522705078		This is	; thus, 	E_X
50.09748458862305		Here is	; thus, 	E_X
51.693870544433594		This is	; that is, 	E_X
50.90394592285156		Here is	; that is, 	E_X
51.93122863769531		This is	; therefore, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
52.6042366027832		This is	; in short, 	E_X
51.5284423828125		Here is	; in short, 	E_X
53.17649459838867		This is	; again, 	E_X
51.954132080078125		Here is	; again, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
51.87250518798828		This is	. Thus, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
53.63508605957031		This is	. In short, 	E_X
53.735595703125		This is	. Again, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
50.81354522705078		This is	; thus, 	E_X
51.693870544433594		This is	; that is, 	E_X
51.93122863769531		This is	; therefore, 	E_X
52.6042366027832		This is	; in short, 	E_X
53.17649459838867		This is	; again, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
52.00834655761719		Here is	. That is, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
52.408111572265625		Here is	. In short, 	E_X
52.379695892333984		Here is	. Again, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
50.09748458862305		Here is	; thus, 	E_X
50.90394592285156		Here is	; that is, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
51.5284423828125		Here is	; in short, 	E_X
51.954132080078125		Here is	; again, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
51.87250518798828		This is	. Thus, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
53.63508605957031		This is	. In short, 	E_X
53.735595703125		This is	. Again, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
50.81354522705078		This is	; thus, 	E_X
51.693870544433594		This is	; that is, 	E_X
51.93122863769531		This is	; therefore, 	E_X
52.6042366027832		This is	; in short, 	E_X
53.17649459838867		This is	; again, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
51.87250518798828		This is	. Thus, 	E_X
53.089149475097656		This is	. That is, 	E_X
52.21664047241211		This is	. Therefore, 	E_X
53.63508605957031		This is	. In short, 	E_X
53.735595703125		This is	. Again, 	E_X
55.508853912353516		This is	. I repeat, 	E_X
50.81354522705078		This is	; thus, 	E_X
51.693870544433594		This is	; that is, 	E_X
51.93122863769531		This is	; therefore, 	E_X
52.6042366027832		This is	; in short, 	E_X
53.17649459838867		This is	; again, 	E_X
54.56616973876953		This is	; I repeat, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
52.00834655761719		Here is	. That is, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
52.408111572265625		Here is	. In short, 	E_X
52.379695892333984		Here is	. Again, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
50.09748458862305		Here is	; thus, 	E_X
50.90394592285156		Here is	; that is, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
51.5284423828125		Here is	; in short, 	E_X
51.954132080078125		Here is	; again, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
50.71892547607422		Here is	. Thus, 	E_X
52.00834655761719		Here is	. That is, 	E_X
50.77659606933594		Here is	. Therefore, 	E_X
52.408111572265625		Here is	. In short, 	E_X
52.379695892333984		Here is	. Again, 	E_X
53.56312942504883		Here is	. I repeat, 	E_X
50.09748458862305		Here is	; thus, 	E_X
50.90394592285156		Here is	; that is, 	E_X
50.84287643432617		Here is	; therefore, 	E_X
51.5284423828125		Here is	; in short, 	E_X
51.954132080078125		Here is	; again, 	E_X
53.017696380615234		Here is	; I repeat, 	E_X
50.54609298706055		This is	. Thus, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
50.54609298706055		This is	. Thus, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.846981048583984		Here is	. That is, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.846981048583984		Here is	. That is, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
52.952903747558594		This is	. In short, 	C_X
51.522560119628906		Here is	. In short, 	C_X
52.952903747558594		This is	. In short, 	C_X
51.522560119628906		Here is	. In short, 	C_X
52.814483642578125		This is	. Again, 	C_X
51.25996017456055		Here is	. Again, 	C_X
52.814483642578125		This is	. Again, 	C_X
51.25996017456055		Here is	. Again, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
49.417335510253906		This is	; thus, 	C_X
48.540489196777344		Here is	; thus, 	C_X
49.417335510253906		This is	; thus, 	C_X
48.540489196777344		Here is	; thus, 	C_X
50.33551025390625		This is	; that is, 	C_X
49.31836700439453		Here is	; that is, 	C_X
50.33551025390625		This is	; that is, 	C_X
49.31836700439453		Here is	; that is, 	C_X
50.672515869140625		This is	; therefore, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
50.672515869140625		This is	; therefore, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
51.99538040161133		This is	; in short, 	C_X
50.7629508972168		Here is	; in short, 	C_X
51.99538040161133		This is	; in short, 	C_X
50.7629508972168		Here is	; in short, 	C_X
52.21721649169922		This is	; again, 	C_X
50.76504898071289		Here is	; again, 	C_X
52.21721649169922		This is	; again, 	C_X
50.76504898071289		Here is	; again, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
50.54609298706055		This is	. Thus, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.846981048583984		Here is	. That is, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
52.952903747558594		This is	. In short, 	C_X
51.522560119628906		Here is	. In short, 	C_X
52.814483642578125		This is	. Again, 	C_X
51.25996017456055		Here is	. Again, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
49.417335510253906		This is	; thus, 	C_X
48.540489196777344		Here is	; thus, 	C_X
50.33551025390625		This is	; that is, 	C_X
49.31836700439453		Here is	; that is, 	C_X
50.672515869140625		This is	; therefore, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
51.99538040161133		This is	; in short, 	C_X
50.7629508972168		Here is	; in short, 	C_X
52.21721649169922		This is	; again, 	C_X
50.76504898071289		Here is	; again, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
50.54609298706055		This is	. Thus, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
52.952903747558594		This is	. In short, 	C_X
52.814483642578125		This is	. Again, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
49.417335510253906		This is	; thus, 	C_X
50.33551025390625		This is	; that is, 	C_X
50.672515869140625		This is	; therefore, 	C_X
51.99538040161133		This is	; in short, 	C_X
52.21721649169922		This is	; again, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
50.846981048583984		Here is	. That is, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
51.522560119628906		Here is	. In short, 	C_X
51.25996017456055		Here is	. Again, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
48.540489196777344		Here is	; thus, 	C_X
49.31836700439453		Here is	; that is, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
50.7629508972168		Here is	; in short, 	C_X
50.76504898071289		Here is	; again, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
50.54609298706055		This is	. Thus, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
52.952903747558594		This is	. In short, 	C_X
52.814483642578125		This is	. Again, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
49.417335510253906		This is	; thus, 	C_X
50.33551025390625		This is	; that is, 	C_X
50.672515869140625		This is	; therefore, 	C_X
51.99538040161133		This is	; in short, 	C_X
52.21721649169922		This is	; again, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
50.54609298706055		This is	. Thus, 	C_X
52.00440979003906		This is	. That is, 	C_X
50.97195053100586		This is	. Therefore, 	C_X
52.952903747558594		This is	. In short, 	C_X
52.814483642578125		This is	. Again, 	C_X
54.8260612487793		This is	. I repeat, 	C_X
49.417335510253906		This is	; thus, 	C_X
50.33551025390625		This is	; that is, 	C_X
50.672515869140625		This is	; therefore, 	C_X
51.99538040161133		This is	; in short, 	C_X
52.21721649169922		This is	; again, 	C_X
53.98233413696289		This is	; I repeat, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
50.846981048583984		Here is	. That is, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
51.522560119628906		Here is	. In short, 	C_X
51.25996017456055		Here is	. Again, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
48.540489196777344		Here is	; thus, 	C_X
49.31836700439453		Here is	; that is, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
50.7629508972168		Here is	; in short, 	C_X
50.76504898071289		Here is	; again, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
49.08623123168945		Here is	. Thus, 	C_X
50.846981048583984		Here is	. That is, 	C_X
49.30048370361328		Here is	. Therefore, 	C_X
51.522560119628906		Here is	. In short, 	C_X
51.25996017456055		Here is	. Again, 	C_X
52.821937561035156		Here is	. I repeat, 	C_X
48.540489196777344		Here is	; thus, 	C_X
49.31836700439453		Here is	; that is, 	C_X
49.536582946777344		Here is	; therefore, 	C_X
50.7629508972168		Here is	; in short, 	C_X
50.76504898071289		Here is	; again, 	C_X
52.23664855957031		Here is	; I repeat, 	C_X
56.78234100341797		This is	. Thus, 	E_X
57.068450927734375		Here is	. Thus, 	E_X
56.78234100341797		This is	. Thus, 	E_X
57.068450927734375		Here is	. Thus, 	E_X
56.51325225830078		This is	. That is, 	E_X
56.640220642089844		Here is	. That is, 	E_X
56.51325225830078		This is	. That is, 	E_X
56.640220642089844		Here is	. That is, 	E_X
57.91014099121094		This is	. Therefore, 	E_X
58.00164031982422		Here is	. Therefore, 	E_X
57.91014099121094		This is	. Therefore, 	E_X
58.00164031982422		Here is	. Therefore, 	E_X
57.83002853393555		This is	. In short, 	E_X
58.13422775268555		Here is	. In short, 	E_X
57.83002853393555		This is	. In short, 	E_X
58.13422775268555		Here is	. In short, 	E_X
59.53578186035156		This is	. Again, 	E_X
60.37284851074219		Here is	. Again, 	E_X
59.53578186035156		This is	. Again, 	E_X
60.37284851074219		Here is	. Again, 	E_X
61.18608093261719		This is	. I repeat, 	E_X
61.416282653808594		Here is	. I repeat, 	E_X
61.18608093261719		This is	. I repeat, 	E_X
61.416282653808594		Here is	. I repeat, 	E_X
57.14606475830078		This is	; thus, 	E_X
57.79371643066406		Here is	; thus, 	E_X
57.14606475830078		This is	; thus, 	E_X
57.79371643066406		Here is	; thus, 	E_X
56.20849609375		This is	; that is, 	E_X
56.299076080322266		Here is	; that is, 	E_X
56.20849609375		This is	; that is, 	E_X
56.299076080322266		Here is	; that is, 	E_X
58.618370056152344		This is	; therefore, 	E_X
59.08913803100586		Here is	; therefore, 	E_X
58.618370056152344		This is	; therefore, 	E_X
59.08913803100586		Here is	; therefore, 	E_X
57.325382232666016		This is	; in short, 	E_X
57.711212158203125		Here is	; in short, 	E_X
57.325382232666016		This is	; in short, 	E_X
57.711212158203125		Here is	; in short, 	E_X
59.158023834228516		This is	; again, 	E_X
60.38542556762695		Here is	; again, 	E_X
59.158023834228516		This is	; again, 	E_X
60.38542556762695		Here is	; again, 	E_X
60.829132080078125		This is	; I repeat, 	E_X
61.039363861083984		Here is	; I repeat, 	E_X
60.829132080078125		This is	; I repeat, 	E_X
61.039363861083984		Here is	; I repeat, 	E_X
56.78234100341797		This is	. Thus, 	E_X
57.068450927734375		Here is	. Thus, 	E_X
56.51325225830078		This is	. That is, 	E_X
56.640220642089844		Here is	. That is, 	E_X
57.91014099121094		This is	. Therefore, 	E_X
58.00164031982422		Here is	. Therefore, 	E_X
57.83002853393555		This is	. In short, 	E_X
58.13422775268555		Here is	. In short, 	E_X
