Surprisal	Preposition	E/D	Connective	Crossing
53.42790603637695		Here is	; I repeat, 	C_nX
51.809505462646484		This is	. Thus, 	C_nX
51.124027252197266		Here is	. Thus, 	C_nX
52.745880126953125		This is	. That is, 	C_nX
51.92947769165039		Here is	. That is, 	C_nX
51.8902587890625		This is	. Therefore, 	C_nX
50.97590255737305		Here is	. Therefore, 	C_nX
53.312286376953125		This is	. In short, 	C_nX
52.47935485839844		Here is	. In short, 	C_nX
53.63661193847656		This is	. Again, 	C_nX
52.74958801269531		Here is	. Again, 	C_nX
55.04246139526367		This is	. I repeat, 	C_nX
53.828792572021484		Here is	. I repeat, 	C_nX
50.978450775146484		This is	; thus, 	C_nX
50.626827239990234		Here is	; thus, 	C_nX
51.45904541015625		This is	; that is, 	C_nX
50.895870208740234		Here is	; that is, 	C_nX
51.94512939453125		This is	; therefore, 	C_nX
51.388099670410156		Here is	; therefore, 	C_nX
52.315711975097656		This is	; in short, 	C_nX
51.72466278076172		Here is	; in short, 	C_nX
52.858280181884766		This is	; again, 	C_nX
52.41625213623047		Here is	; again, 	C_nX
54.2321662902832		This is	; I repeat, 	C_nX
53.42790603637695		Here is	; I repeat, 	C_nX
51.809505462646484		This is	. Thus, 	C_nX
52.745880126953125		This is	. That is, 	C_nX
51.8902587890625		This is	. Therefore, 	C_nX
53.312286376953125		This is	. In short, 	C_nX
53.63661193847656		This is	. Again, 	C_nX
55.04246139526367		This is	. I repeat, 	C_nX
50.978450775146484		This is	; thus, 	C_nX
51.45904541015625		This is	; that is, 	C_nX
51.94512939453125		This is	; therefore, 	C_nX
52.315711975097656		This is	; in short, 	C_nX
52.858280181884766		This is	; again, 	C_nX
54.2321662902832		This is	; I repeat, 	C_nX
51.124027252197266		Here is	. Thus, 	C_nX
51.92947769165039		Here is	. That is, 	C_nX
50.97590255737305		Here is	. Therefore, 	C_nX
52.47935485839844		Here is	. In short, 	C_nX
52.74958801269531		Here is	. Again, 	C_nX
53.828792572021484		Here is	. I repeat, 	C_nX
50.626827239990234		Here is	; thus, 	C_nX
50.895870208740234		Here is	; that is, 	C_nX
51.388099670410156		Here is	; therefore, 	C_nX
51.72466278076172		Here is	; in short, 	C_nX
52.41625213623047		Here is	; again, 	C_nX
53.42790603637695		Here is	; I repeat, 	C_nX
51.809505462646484		This is	. Thus, 	C_nX
52.745880126953125		This is	. That is, 	C_nX
51.8902587890625		This is	. Therefore, 	C_nX
53.312286376953125		This is	. In short, 	C_nX
53.63661193847656		This is	. Again, 	C_nX
55.04246139526367		This is	. I repeat, 	C_nX
50.978450775146484		This is	; thus, 	C_nX
51.45904541015625		This is	; that is, 	C_nX
51.94512939453125		This is	; therefore, 	C_nX
52.315711975097656		This is	; in short, 	C_nX
52.858280181884766		This is	; again, 	C_nX
54.2321662902832		This is	; I repeat, 	C_nX
51.809505462646484		This is	. Thus, 	C_nX
52.745880126953125		This is	. That is, 	C_nX
51.8902587890625		This is	. Therefore, 	C_nX
53.312286376953125		This is	. In short, 	C_nX
53.63661193847656		This is	. Again, 	C_nX
55.04246139526367		This is	. I repeat, 	C_nX
50.978450775146484		This is	; thus, 	C_nX
51.45904541015625		This is	; that is, 	C_nX
51.94512939453125		This is	; therefore, 	C_nX
52.315711975097656		This is	; in short, 	C_nX
52.858280181884766		This is	; again, 	C_nX
54.2321662902832		This is	; I repeat, 	C_nX
51.124027252197266		Here is	. Thus, 	C_nX
51.92947769165039		Here is	. That is, 	C_nX
50.97590255737305		Here is	. Therefore, 	C_nX
52.47935485839844		Here is	. In short, 	C_nX
52.74958801269531		Here is	. Again, 	C_nX
53.828792572021484		Here is	. I repeat, 	C_nX
50.626827239990234		Here is	; thus, 	C_nX
50.895870208740234		Here is	; that is, 	C_nX
51.388099670410156		Here is	; therefore, 	C_nX
51.72466278076172		Here is	; in short, 	C_nX
52.41625213623047		Here is	; again, 	C_nX
53.42790603637695		Here is	; I repeat, 	C_nX
51.124027252197266		Here is	. Thus, 	C_nX
51.92947769165039		Here is	. That is, 	C_nX
50.97590255737305		Here is	. Therefore, 	C_nX
52.47935485839844		Here is	. In short, 	C_nX
52.74958801269531		Here is	. Again, 	C_nX
53.828792572021484		Here is	. I repeat, 	C_nX
50.626827239990234		Here is	; thus, 	C_nX
50.895870208740234		Here is	; that is, 	C_nX
51.388099670410156		Here is	; therefore, 	C_nX
51.72466278076172		Here is	; in short, 	C_nX
52.41625213623047		Here is	; again, 	C_nX
53.42790603637695		Here is	; I repeat, 	C_nX
56.389469146728516		This is	. Thus, 	E_nX
56.282623291015625		Here is	. Thus, 	E_nX
56.389469146728516		This is	. Thus, 	E_nX
56.282623291015625		Here is	. Thus, 	E_nX
56.70237731933594		This is	. That is, 	E_nX
56.050785064697266		Here is	. That is, 	E_nX
56.70237731933594		This is	. That is, 	E_nX
56.050785064697266		Here is	. That is, 	E_nX
57.082237243652344		This is	. Therefore, 	E_nX
56.67396926879883		Here is	. Therefore, 	E_nX
57.082237243652344		This is	. Therefore, 	E_nX
56.67396926879883		Here is	. Therefore, 	E_nX
57.211936950683594		This is	. In short, 	E_nX
57.20591735839844		Here is	. In short, 	E_nX
57.211936950683594		This is	. In short, 	E_nX
57.20591735839844		Here is	. In short, 	E_nX
59.879417419433594		This is	. Again, 	E_nX
60.619388580322266		Here is	. Again, 	E_nX
59.879417419433594		This is	. Again, 	E_nX
60.619388580322266		Here is	. Again, 	E_nX
62.306400299072266		This is	. I repeat, 	E_nX
62.233211517333984		Here is	. I repeat, 	E_nX
62.306400299072266		This is	. I repeat, 	E_nX
62.233211517333984		Here is	. I repeat, 	E_nX
56.8045654296875		This is	; thus, 	E_nX
56.98555374145508		Here is	; thus, 	E_nX
56.8045654296875		This is	; thus, 	E_nX
56.98555374145508		Here is	; thus, 	E_nX
