inference	item	correct	crossing	subform.id
The cat jumped and the dog hid{Conn}the cat jumped.	2	True	True	1
The cat jumped and the dog hid{Conn}the dog hid.	2	True	True	2
The cat jumped and the dog hid{Conn}the dog jumped.	2	False	True	1
The cat jumped and the dog hid{Conn}the cat hid.	2	False	True	2
The dog hid and the cat jumped{Conn}the dog hid.	2	True	True	1
The dog hid and the cat jumped{Conn}the cat jumped.	2	True	True	2
The dog hid and the cat jumped{Conn}the cat hid.	2	False	True	1
The dog hid and the cat jumped{Conn}the dog jumped.	2	False	True	2
The cat hid and the dog jumped{Conn}the cat hid.	2	True	True	1
The cat hid and the dog jumped{Conn}the dog jumped.	2	True	True	2
The cat hid and the dog jumped{Conn}the cat jumped.	2	False	True	1
The cat hid and the dog jumped{Conn}the dog hid.	2	False	True	2
The lion growled and the tiger yawned{Conn}the lion growled.	3	True	True	1
The lion growled and the tiger yawned{Conn}the tiger yawned.	3	True	True	2
The lion growled and the tiger yawned{Conn}the tiger growled.	3	False	True	1
The lion growled and the tiger yawned{Conn}the lion yawned.	3	False	True	2
The tiger growled and the lion yawned{Conn}the tiger growled.	3	True	True	1
The tiger growled and the lion yawned{Conn}the lion yawned.	3	True	True	2
The tiger growled and the lion yawned{Conn}the lion growled.	3	False	True	1
The tiger growled and the lion yawned{Conn}the tiger yawned.	3	False	True	2
The lion yawned and the tiger growled{Conn}the lion yawned.	3	True	True	1
The lion yawned and the tiger growled{Conn}the tiger growled.	3	True	True	2
The lion yawned and the tiger growled{Conn}the tiger yawned.	3	False	True	1
The lion yawned and the tiger growled{Conn}the lion growled.	3	False	True	2
The tiger yawned and the lion growled{Conn}the tiger yawned.	3	True	True	1
The tiger yawned and the lion growled{Conn}the lion growled.	3	True	True	2
The tiger yawned and the lion growled{Conn}the tiger growled.	3	False	True	1
The tiger yawned and the lion growled{Conn}the lion yawned.	3	False	True	2
The doctor sat and the patient blinked{Conn}the doctor sat.	4	True	True	1
The doctor sat and the patient blinked{Conn}the patient blinked.	4	True	True	2
The doctor sat and the patient blinked{Conn}the patient sat.	4	False	True	1
The doctor sat and the patient blinked{Conn}the doctor blinked.	4	False	True	2
The patient sat and the doctor blinked{Conn}the patient sat.	4	True	True	1
The patient sat and the doctor blinked{Conn}the doctor blinked.	4	True	True	2
The patient sat and the doctor blinked{Conn}the doctor sat.	4	False	True	1
The patient sat and the doctor blinked{Conn}the patient blinked.	4	False	True	2
The doctor blinked and the patient sat{Conn}the doctor blinked.	4	True	True	1
The doctor blinked and the patient sat{Conn}the patient sat.	4	True	True	2
The doctor blinked and the patient sat{Conn}the patient blinked.	4	False	True	1
The doctor blinked and the patient sat{Conn}the doctor sat.	4	False	True	2
The patient blinked and the doctor sat{Conn}the patient blinked.	4	True	True	1
The patient blinked and the doctor sat{Conn}the doctor sat.	4	True	True	2
The patient blinked and the doctor sat{Conn}the patient sat.	4	False	True	1
The patient blinked and the doctor sat{Conn}the doctor blinked.	4	False	True	2
The President contemplated and the beaurocrat tweeted{Conn}the President contemplated.	5	True	True	1
The President contemplated and the beaurocrat tweeted{Conn}the beaurocrat tweeted.	5	True	True	2
The President contemplated and the beaurocrat tweeted{Conn}the beaurocrat contemplated.	5	False	True	1
The President contemplated and the beaurocrat tweeted{Conn}the President tweeted.	5	False	True	2
The beaurocrat contemplated and the President tweeted{Conn}the beaurocrat contemplated.	5	True	True	1
The beaurocrat contemplated and the President tweeted{Conn}the President tweeted.	5	True	True	2
The beaurocrat contemplated and the President tweeted{Conn}the President contemplated.	5	False	True	1
The beaurocrat contemplated and the President tweeted{Conn}the beaurocrat tweeted.	5	False	True	2
The President tweeted and the beaurocrat contemplated{Conn}the President tweeted.	5	True	True	1
The President tweeted and the beaurocrat contemplated{Conn}the beaurocrat contemplated.	5	True	True	2
The President tweeted and the beaurocrat contemplated{Conn}the beaurocrat tweeted.	5	False	True	1
The President tweeted and the beaurocrat contemplated{Conn}the President contemplated.	5	False	True	2
The beaurocrat tweeted and the President contemplated{Conn}the beaurocrat tweeted.	5	True	True	1
The beaurocrat tweeted and the President contemplated{Conn}the President contemplated.	5	True	True	2
The beaurocrat tweeted and the President contemplated{Conn}the beaurocrat contemplated.	5	False	True	1
The beaurocrat tweeted and the President contemplated{Conn}the President tweeted.	5	False	True	2
The bride shouted and the priest frowned{Conn}the bride shouted.	6	True	True	1
The bride shouted and the priest frowned{Conn}the priest frowned.	6	True	True	2
The bride shouted and the priest frowned{Conn}the priest shouted.	6	False	True	1
The bride shouted and the priest frowned{Conn}the bride frowned.	6	False	True	2
The priest shouted and the bride frowned{Conn}the priest shouted.	6	True	True	1
The priest shouted and the bride frowned{Conn}the bride frowned.	6	True	True	2
The priest shouted and the bride frowned{Conn}the bride shouted.	6	False	True	1
The priest shouted and the bride frowned{Conn}the priest frowned.	6	False	True	2
The bride frowned and the priest shouted{Conn}the bride frowned.	6	True	True	1
The bride frowned and the priest shouted{Conn}the priest shouted.	6	True	True	2
The bride frowned and the priest shouted{Conn}the priest frowned.	6	False	True	1
The bride frowned and the priest shouted{Conn}the bride shouted.	6	False	True	2
The priest frowned and the bride shouted{Conn}the priest frowned.	6	True	True	1
The priest frowned and the bride shouted{Conn}the bride shouted.	6	True	True	2
The priest frowned and the bride shouted{Conn}the priest shouted.	6	False	True	1
The priest frowned and the bride shouted{Conn}the bride frowned.	6	False	True	2
The bee sang and the flower wriggled{Conn}the bee sang.	7	True	True	1
The bee sang and the flower wriggled{Conn}the flower wriggled.	7	True	True	2
The bee sang and the flower wriggled{Conn}the flower sang.	7	False	True	1
The bee sang and the flower wriggled{Conn}the bee wriggled.	7	False	True	2
The flower sang and the bee wriggled{Conn}the flower sang.	7	True	True	1
The flower sang and the bee wriggled{Conn}the bee wriggled.	7	True	True	2
The flower sang and the bee wriggled{Conn}the bee sang.	7	False	True	1
The flower sang and the bee wriggled{Conn}the flower wriggled.	7	False	True	2
The bee wriggled and the flower sang{Conn}the bee wriggled.	7	True	True	1
The bee wriggled and the flower sang{Conn}the flower sang.	7	True	True	2
The bee wriggled and the flower sang{Conn}the flower wriggled.	7	False	True	1
The bee wriggled and the flower sang{Conn}the bee sang.	7	False	True	2
The flower wriggled and the bee sang{Conn}the flower wriggled.	7	True	True	1
The flower wriggled and the bee sang{Conn}the bee sang.	7	True	True	2
The flower wriggled and the bee sang{Conn}the flower sang.	7	False	True	1
The flower wriggled and the bee sang{Conn}the bee wriggled.	7	False	True	2
The baby slept and the nurse cried{Conn}the baby slept.	8	True	True	1
The baby slept and the nurse cried{Conn}the nurse cried.	8	True	True	2
The baby slept and the nurse cried{Conn}the nurse slept.	8	False	True	1
The baby slept and the nurse cried{Conn}the baby cried.	8	False	True	2
The nurse slept and the baby cried{Conn}the nurse slept.	8	True	True	1
The nurse slept and the baby cried{Conn}the baby cried.	8	True	True	2
The nurse slept and the baby cried{Conn}the baby slept.	8	False	True	1
The nurse slept and the baby cried{Conn}the nurse cried.	8	False	True	2
The baby cried and the nurse slept{Conn}the baby cried.	8	True	True	1
The baby cried and the nurse slept{Conn}the nurse slept.	8	True	True	2
The baby cried and the nurse slept{Conn}the nurse cried.	8	False	True	1
The baby cried and the nurse slept{Conn}the baby slept.	8	False	True	2
The nurse cried and the baby slept{Conn}the nurse cried.	8	True	True	1
The nurse cried and the baby slept{Conn}the baby slept.	8	True	True	2
The nurse cried and the baby slept{Conn}the nurse slept.	8	False	True	1
The nurse cried and the baby slept{Conn}the baby cried.	8	False	True	2
The virus emerged and the antibodies dwindled{Conn}the virus emerged.	9	True	True	1
The virus emerged and the antibodies dwindled{Conn}the antibodies dwindled.	9	True	True	2
The virus emerged and the antibodies dwindled{Conn}the antibodies emerged.	9	False	True	1
The virus emerged and the antibodies dwindled{Conn}the virus dwindled.	9	False	True	2
The antibodies emerged and the virus dwindled{Conn}the antibodies emerged.	9	True	True	1
The antibodies emerged and the virus dwindled{Conn}the virus dwindled.	9	True	True	2
The antibodies emerged and the virus dwindled{Conn}the virus emerged.	9	False	True	1
The antibodies emerged and the virus dwindled{Conn}the antibodies dwindled.	9	False	True	2
The virus dwindled and the antibodies emerged{Conn}the virus dwindled.	9	True	True	1
The virus dwindled and the antibodies emerged{Conn}the antibodies emerged.	9	True	True	2
The virus dwindled and the antibodies emerged{Conn}the antibodies dwindled.	9	False	True	1
The virus dwindled and the antibodies emerged{Conn}the virus emerged.	9	False	True	2
The antibodies dwindled and the virus emerged{Conn}the antibodies dwindled.	9	True	True	1
The antibodies dwindled and the virus emerged{Conn}the virus emerged.	9	True	True	2
The antibodies dwindled and the virus emerged{Conn}the antibodies emerged.	9	False	True	1
The antibodies dwindled and the virus emerged{Conn}the virus dwindled.	9	False	True	2
The chef vanished and the octopus gasped{Conn}the chef vanished.	10	True	True	1
The chef vanished and the octopus gasped{Conn}the octopus gasped.	10	True	True	2
The chef vanished and the octopus gasped{Conn}the octopus vanished.	10	False	True	1
The chef vanished and the octopus gasped{Conn}the chef gasped.	10	False	True	2
The octopus vanished and the chef gasped{Conn}the octopus vanished.	10	True	True	1
The octopus vanished and the chef gasped{Conn}the chef gasped.	10	True	True	2
The octopus vanished and the chef gasped{Conn}the chef vanished.	10	False	True	1
The octopus vanished and the chef gasped{Conn}the octopus gasped.	10	False	True	2
The chef gasped and the octopus vanished{Conn}the chef gasped.	10	True	True	1
The chef gasped and the octopus vanished{Conn}the octopus vanished.	10	True	True	2
The chef gasped and the octopus vanished{Conn}the octopus gasped.	10	False	True	1
The chef gasped and the octopus vanished{Conn}the chef vanished.	10	False	True	2
The octopus gasped and the chef vanished{Conn}the octopus gasped.	10	True	True	1
The octopus gasped and the chef vanished{Conn}the chef vanished.	10	True	True	2
The octopus gasped and the chef vanished{Conn}the octopus vanished.	10	False	True	1
The octopus gasped and the chef vanished{Conn}the chef gasped.	10	False	True	2
The journalist wrote and the senator fumed{Conn}the journalist wrote.	11	True	True	1
The journalist wrote and the senator fumed{Conn}the senator fumed.	11	True	True	2
The journalist wrote and the senator fumed{Conn}the senator wrote.	11	False	True	1
The journalist wrote and the senator fumed{Conn}the journalist fumed.	11	False	True	2
The senator wrote and the journalist fumed{Conn}the senator wrote.	11	True	True	1
The senator wrote and the journalist fumed{Conn}the journalist fumed.	11	True	True	2
The senator wrote and the journalist fumed{Conn}the journalist wrote.	11	False	True	1
The senator wrote and the journalist fumed{Conn}the senator fumed.	11	False	True	2
The journalist fumed and the senator wrote{Conn}the journalist fumed.	11	True	True	1
The journalist fumed and the senator wrote{Conn}the senator wrote.	11	True	True	2
The journalist fumed and the senator wrote{Conn}the senator fumed.	11	False	True	1
The journalist fumed and the senator wrote{Conn}the journalist wrote.	11	False	True	2
The senator fumed and the journalist wrote{Conn}the senator fumed.	11	True	True	1
The senator fumed and the journalist wrote{Conn}the journalist wrote.	11	True	True	2
The senator fumed and the journalist wrote{Conn}the senator wrote.	11	False	True	1
The senator fumed and the journalist wrote{Conn}the journalist fumed.	11	False	True	2
The ant worked and the grasshopper played{Conn}the ant worked.	12	True	True	1
The ant worked and the grasshopper played{Conn}the grasshopper played.	12	True	True	2
The ant worked and the grasshopper played{Conn}the grasshopper worked.	12	False	True	1
The ant worked and the grasshopper played{Conn}the ant played.	12	False	True	2
The grasshopper worked and the ant played{Conn}the grasshopper worked.	12	True	True	1
The grasshopper worked and the ant played{Conn}the ant played.	12	True	True	2
The grasshopper worked and the ant played{Conn}the ant worked.	12	False	True	1
The grasshopper worked and the ant played{Conn}the grasshopper played.	12	False	True	2
The ant played and the grasshopper worked{Conn}the ant played.	12	True	True	1
The ant played and the grasshopper worked{Conn}the grasshopper worked.	12	True	True	2
The ant played and the grasshopper worked{Conn}the grasshopper played.	12	False	True	1
The ant played and the grasshopper worked{Conn}the ant worked.	12	False	True	2
The grasshopper played and the ant worked{Conn}the grasshopper played.	12	True	True	1
The grasshopper played and the ant worked{Conn}the ant worked.	12	True	True	2
The grasshopper played and the ant worked{Conn}the grasshopper worked.	12	False	True	1
The grasshopper played and the ant worked{Conn}the ant played.	12	False	True	2
The princess melted and the witch rejoiced{Conn}the princess melted.	13	True	True	1
The princess melted and the witch rejoiced{Conn}the witch rejoiced.	13	True	True	2
The princess melted and the witch rejoiced{Conn}the witch melted.	13	False	True	1
The princess melted and the witch rejoiced{Conn}the princess rejoiced.	13	False	True	2
The witch melted and the princess rejoiced{Conn}the witch melted.	13	True	True	1
The witch melted and the princess rejoiced{Conn}the princess rejoiced.	13	True	True	2
The witch melted and the princess rejoiced{Conn}the princess melted.	13	False	True	1
The witch melted and the princess rejoiced{Conn}the witch rejoiced.	13	False	True	2
The princess rejoiced and the witch melted{Conn}the princess rejoiced.	13	True	True	1
The princess rejoiced and the witch melted{Conn}the witch melted.	13	True	True	2
The princess rejoiced and the witch melted{Conn}the witch rejoiced.	13	False	True	1
The princess rejoiced and the witch melted{Conn}the princess melted.	13	False	True	2
The witch rejoiced and the princess melted{Conn}the witch rejoiced.	13	True	True	1
The witch rejoiced and the princess melted{Conn}the princess melted.	13	True	True	2
The witch rejoiced and the princess melted{Conn}the witch melted.	13	False	True	1
The witch rejoiced and the princess melted{Conn}the princess rejoiced.	13	False	True	2
The fish learned and the turtle failed{Conn}the fish learned.	14	True	True	1
The fish learned and the turtle failed{Conn}the turtle failed.	14	True	True	2
The fish learned and the turtle failed{Conn}the turtle learned.	14	False	True	1
The fish learned and the turtle failed{Conn}the fish failed.	14	False	True	2
The turtle learned and the fish failed{Conn}the turtle learned.	14	True	True	1
The turtle learned and the fish failed{Conn}the fish failed.	14	True	True	2
The turtle learned and the fish failed{Conn}the fish learned.	14	False	True	1
The turtle learned and the fish failed{Conn}the turtle failed.	14	False	True	2
The fish failed and the turtle learned{Conn}the fish failed.	14	True	True	1
The fish failed and the turtle learned{Conn}the turtle learned.	14	True	True	2
The fish failed and the turtle learned{Conn}the turtle failed.	14	False	True	1
The fish failed and the turtle learned{Conn}the fish learned.	14	False	True	2
The turtle failed and the fish learned{Conn}the turtle failed.	14	True	True	1
The turtle failed and the fish learned{Conn}the fish learned.	14	True	True	2
The turtle failed and the fish learned{Conn}the turtle learned.	14	False	True	1
The turtle failed and the fish learned{Conn}the fish failed.	14	False	True	2
The king juggled and the jester sang{Conn}the king juggled.	15	True	True	1
The king juggled and the jester sang{Conn}the jester sang.	15	True	True	2
The king juggled and the jester sang{Conn}the jester juggled.	15	False	True	1
The king juggled and the jester sang{Conn}the king sang.	15	False	True	2
The jester juggled and the king sang{Conn}the jester juggled.	15	True	True	1
The jester juggled and the king sang{Conn}the king sang.	15	True	True	2
The jester juggled and the king sang{Conn}the king juggled.	15	False	True	1
The jester juggled and the king sang{Conn}the jester sang.	15	False	True	2
The king sang and the jester juggled{Conn}the king sang.	15	True	True	1
The king sang and the jester juggled{Conn}the jester juggled.	15	True	True	2
The king sang and the jester juggled{Conn}the jester sang.	15	False	True	1
The king sang and the jester juggled{Conn}the king juggled.	15	False	True	2
The jester sang and the king juggled{Conn}the jester sang.	15	True	True	1
The jester sang and the king juggled{Conn}the king juggled.	15	True	True	2
The jester sang and the king juggled{Conn}the jester juggled.	15	False	True	1
The jester sang and the king juggled{Conn}the king sang.	15	False	True	2
The poet swayed and the dandelion breathed{Conn}the poet swayed.	16	True	True	1
The poet swayed and the dandelion breathed{Conn}the dandelion breathed.	16	True	True	2
The poet swayed and the dandelion breathed{Conn}the dandelion swayed.	16	False	True	1
The poet swayed and the dandelion breathed{Conn}the poet breathed.	16	False	True	2
The dandelion swayed and the poet breathed{Conn}the dandelion swayed.	16	True	True	1
The dandelion swayed and the poet breathed{Conn}the poet breathed.	16	True	True	2
The dandelion swayed and the poet breathed{Conn}the poet swayed.	16	False	True	1
The dandelion swayed and the poet breathed{Conn}the dandelion breathed.	16	False	True	2
The poet breathed and the dandelion swayed{Conn}the poet breathed.	16	True	True	1
The poet breathed and the dandelion swayed{Conn}the dandelion swayed.	16	True	True	2
The poet breathed and the dandelion swayed{Conn}the dandelion breathed.	16	False	True	1
The poet breathed and the dandelion swayed{Conn}the poet swayed.	16	False	True	2
The dandelion breathed and the poet swayed{Conn}the dandelion breathed.	16	True	True	1
The dandelion breathed and the poet swayed{Conn}the poet swayed.	16	True	True	2
The dandelion breathed and the poet swayed{Conn}the dandelion swayed.	16	False	True	1
The dandelion breathed and the poet swayed{Conn}the poet breathed.	16	False	True	2
The worker resigned and the boss apologized{Conn}the worker resigned.	17	True	True	1
The worker resigned and the boss apologized{Conn}the boss apologized.	17	True	True	2
The worker resigned and the boss apologized{Conn}the boss resigned.	17	False	True	1
The worker resigned and the boss apologized{Conn}the worker apologized.	17	False	True	2
The boss resigned and the worker apologized{Conn}the boss resigned.	17	True	True	1
The boss resigned and the worker apologized{Conn}the worker apologized.	17	True	True	2
The boss resigned and the worker apologized{Conn}the worker resigned.	17	False	True	1
The boss resigned and the worker apologized{Conn}the boss apologized.	17	False	True	2
The worker apologized and the boss resigned{Conn}the worker apologized.	17	True	True	1
The worker apologized and the boss resigned{Conn}the boss resigned.	17	True	True	2
The worker apologized and the boss resigned{Conn}the boss apologized.	17	False	True	1
The worker apologized and the boss resigned{Conn}the worker resigned.	17	False	True	2
The boss apologized and the worker resigned{Conn}the boss apologized.	17	True	True	1
The boss apologized and the worker resigned{Conn}the worker resigned.	17	True	True	2
The boss apologized and the worker resigned{Conn}the boss resigned.	17	False	True	1
The boss apologized and the worker resigned{Conn}the worker apologized.	17	False	True	2
The magician disappeared and the bunny observed{Conn}the magician disappeared.	18	True	True	1
The magician disappeared and the bunny observed{Conn}the bunny observed.	18	True	True	2
The magician disappeared and the bunny observed{Conn}the bunny disappeared.	18	False	True	1
The magician disappeared and the bunny observed{Conn}the magician observed.	18	False	True	2
The bunny disappeared and the magician observed{Conn}the bunny disappeared.	18	True	True	1
The bunny disappeared and the magician observed{Conn}the magician observed.	18	True	True	2
The bunny disappeared and the magician observed{Conn}the magician disappeared.	18	False	True	1
The bunny disappeared and the magician observed{Conn}the bunny observed.	18	False	True	2
The magician observed and the bunny disappeared{Conn}the magician observed.	18	True	True	1
The magician observed and the bunny disappeared{Conn}the bunny disappeared.	18	True	True	2
The magician observed and the bunny disappeared{Conn}the bunny observed.	18	False	True	1
The magician observed and the bunny disappeared{Conn}the magician disappeared.	18	False	True	2
The bunny observed and the magician disappeared{Conn}the bunny observed.	18	True	True	1
The bunny observed and the magician disappeared{Conn}the magician disappeared.	18	True	True	2
The bunny observed and the magician disappeared{Conn}the bunny disappeared.	18	False	True	1
The bunny observed and the magician disappeared{Conn}the magician observed.	18	False	True	2
The dragon apologized and the child flew{Conn}the dragon apologized.	19	True	True	1
The dragon apologized and the child flew{Conn}the child flew.	19	True	True	2
The dragon apologized and the child flew{Conn}the child apologized.	19	False	True	1
The dragon apologized and the child flew{Conn}the dragon flew.	19	False	True	2
The child apologized and the dragon flew{Conn}the child apologized.	19	True	True	1
The child apologized and the dragon flew{Conn}the dragon flew.	19	True	True	2
The child apologized and the dragon flew{Conn}the dragon apologized.	19	False	True	1
The child apologized and the dragon flew{Conn}the child flew.	19	False	True	2
The dragon flew and the child apologized{Conn}the dragon flew.	19	True	True	1
The dragon flew and the child apologized{Conn}the child apologized.	19	True	True	2
The dragon flew and the child apologized{Conn}the child flew.	19	False	True	1
The dragon flew and the child apologized{Conn}the dragon apologized.	19	False	True	2
The child flew and the dragon apologized{Conn}the child flew.	19	True	True	1
The child flew and the dragon apologized{Conn}the dragon apologized.	19	True	True	2
The child flew and the dragon apologized{Conn}the child apologized.	19	False	True	1
The child flew and the dragon apologized{Conn}the dragon flew.	19	False	True	2
The comedian bombed and the audience aged{Conn}the comedian bombed.	20	True	True	1
The comedian bombed and the audience aged{Conn}the audience aged.	20	True	True	2
The comedian bombed and the audience aged{Conn}the audience bombed.	20	False	True	1
The comedian bombed and the audience aged{Conn}the comedian aged.	20	False	True	2
The audience bombed and the comedian aged{Conn}the audience bombed.	20	True	True	1
The audience bombed and the comedian aged{Conn}the comedian aged.	20	True	True	2
The audience bombed and the comedian aged{Conn}the comedian bombed.	20	False	True	1
The audience bombed and the comedian aged{Conn}the audience aged.	20	False	True	2
The comedian aged and the audience bombed{Conn}the comedian aged.	20	True	True	1
The comedian aged and the audience bombed{Conn}the audience bombed.	20	True	True	2
The comedian aged and the audience bombed{Conn}the audience aged.	20	False	True	1
The comedian aged and the audience bombed{Conn}the comedian bombed.	20	False	True	2
The audience aged and the comedian bombed{Conn}the audience aged.	20	True	True	1
The audience aged and the comedian bombed{Conn}the comedian bombed.	20	True	True	2
The audience aged and the comedian bombed{Conn}the audience bombed.	20	False	True	1
The audience aged and the comedian bombed{Conn}the comedian aged.	20	False	True	2
The therapist refused and the insurer screamed{Conn}the therapist refused.	21	True	True	1
The therapist refused and the insurer screamed{Conn}the insurer screamed.	21	True	True	2
The therapist refused and the insurer screamed{Conn}the insurer refused.	21	False	True	1
The therapist refused and the insurer screamed{Conn}the therapist screamed.	21	False	True	2
The insurer refused and the therapist screamed{Conn}the insurer refused.	21	True	True	1
The insurer refused and the therapist screamed{Conn}the therapist screamed.	21	True	True	2
The insurer refused and the therapist screamed{Conn}the therapist refused.	21	False	True	1
The insurer refused and the therapist screamed{Conn}the insurer screamed.	21	False	True	2
The therapist screamed and the insurer refused{Conn}the therapist screamed.	21	True	True	1
The therapist screamed and the insurer refused{Conn}the insurer refused.	21	True	True	2
The therapist screamed and the insurer refused{Conn}the insurer screamed.	21	False	True	1
The therapist screamed and the insurer refused{Conn}the therapist refused.	21	False	True	2
The insurer screamed and the therapist refused{Conn}the insurer screamed.	21	True	True	1
The insurer screamed and the therapist refused{Conn}the therapist refused.	21	True	True	2
The insurer screamed and the therapist refused{Conn}the insurer refused.	21	False	True	1
The insurer screamed and the therapist refused{Conn}the therapist screamed.	21	False	True	2
The shoes shone and the carpet deteriorated{Conn}the shoes shone.	22	True	True	1
The shoes shone and the carpet deteriorated{Conn}the carpet deteriorated.	22	True	True	2
The shoes shone and the carpet deteriorated{Conn}the carpet shone.	22	False	True	1
The shoes shone and the carpet deteriorated{Conn}the shoes deteriorated.	22	False	True	2
The carpet shone and the shoes deteriorated{Conn}the carpet shone.	22	True	True	1
The carpet shone and the shoes deteriorated{Conn}the shoes deteriorated.	22	True	True	2
The carpet shone and the shoes deteriorated{Conn}the shoes shone.	22	False	True	1
The carpet shone and the shoes deteriorated{Conn}the carpet deteriorated.	22	False	True	2
The shoes deteriorated and the carpet shone{Conn}the shoes deteriorated.	22	True	True	1
The shoes deteriorated and the carpet shone{Conn}the carpet shone.	22	True	True	2
The shoes deteriorated and the carpet shone{Conn}the carpet deteriorated.	22	False	True	1
The shoes deteriorated and the carpet shone{Conn}the shoes shone.	22	False	True	2
The carpet deteriorated and the shoes shone{Conn}the carpet deteriorated.	22	True	True	1
The carpet deteriorated and the shoes shone{Conn}the shoes shone.	22	True	True	2
The carpet deteriorated and the shoes shone{Conn}the carpet shone.	22	False	True	1
The carpet deteriorated and the shoes shone{Conn}the shoes deteriorated.	22	False	True	2
The principal smiled and the student frowned{Conn}the principal smiled.	23	True	True	1
The principal smiled and the student frowned{Conn}the student frowned.	23	True	True	2
The principal smiled and the student frowned{Conn}the student smiled.	23	False	True	1
The principal smiled and the student frowned{Conn}the principal frowned.	23	False	True	2
The student smiled and the principal frowned{Conn}the student smiled.	23	True	True	1
The student smiled and the principal frowned{Conn}the principal frowned.	23	True	True	2
The student smiled and the principal frowned{Conn}the principal smiled.	23	False	True	1
The student smiled and the principal frowned{Conn}the student frowned.	23	False	True	2
The principal frowned and the student smiled{Conn}the principal frowned.	23	True	True	1
The principal frowned and the student smiled{Conn}the student smiled.	23	True	True	2
The principal frowned and the student smiled{Conn}the student frowned.	23	False	True	1
The principal frowned and the student smiled{Conn}the principal smiled.	23	False	True	2
The student frowned and the principal smiled{Conn}the student frowned.	23	True	True	1
The student frowned and the principal smiled{Conn}the principal smiled.	23	True	True	2
The student frowned and the principal smiled{Conn}the student smiled.	23	False	True	1
The student frowned and the principal smiled{Conn}the principal frowned.	23	False	True	2
The river swelled and the sea shimmered{Conn}the river swelled.	24	True	True	1
The river swelled and the sea shimmered{Conn}the sea shimmered.	24	True	True	2
The river swelled and the sea shimmered{Conn}the sea swelled.	24	False	True	1
The river swelled and the sea shimmered{Conn}the river shimmered.	24	False	True	2
The sea swelled and the river shimmered{Conn}the sea swelled.	24	True	True	1
The sea swelled and the river shimmered{Conn}the river shimmered.	24	True	True	2
The sea swelled and the river shimmered{Conn}the river swelled.	24	False	True	1
The sea swelled and the river shimmered{Conn}the sea shimmered.	24	False	True	2
The river shimmered and the sea swelled{Conn}the river shimmered.	24	True	True	1
The river shimmered and the sea swelled{Conn}the sea swelled.	24	True	True	2
The river shimmered and the sea swelled{Conn}the sea shimmered.	24	False	True	1
The river shimmered and the sea swelled{Conn}the river swelled.	24	False	True	2
The sea shimmered and the river swelled{Conn}the sea shimmered.	24	True	True	1
The sea shimmered and the river swelled{Conn}the river swelled.	24	True	True	2
The sea shimmered and the river swelled{Conn}the sea swelled.	24	False	True	1
The sea shimmered and the river swelled{Conn}the river shimmered.	24	False	True	2
