E_nX	E_X	C_nX	C_X
{Prep} the patient , the doctor blinked and sat {Conn} the doctor blinked.	{Prep} the patient , the doctor blinked and sat {Conn} the doctor sat.	{Prep} the patient , the doctor blinked and sat {Conn} the patient blinked.	{Prep} the patient , the doctor blinked and sat {Conn} the patient sat.
{Prep} the President , the beaurocrat contemplated and tweeted {Conn} the beaurocrat contemplated.	{Prep} the President , the beaurocrat contemplated and tweeted {Conn} the beaurocrat tweeted.	{Prep} the President , the beaurocrat contemplated and tweeted {Conn} the President contemplated.	{Prep} the President , the beaurocrat contemplated and tweeted {Conn} the President tweeted.
{Prep} the beaurocrat , the President contemplated and tweeted {Conn} the President contemplated.	{Prep} the beaurocrat , the President contemplated and tweeted {Conn} the President tweeted.	{Prep} the beaurocrat , the President contemplated and tweeted {Conn} the beaurocrat contemplated.	{Prep} the beaurocrat , the President contemplated and tweeted {Conn} the beaurocrat tweeted.
{Prep} the President , the beaurocrat tweeted and contemplated {Conn} the beaurocrat tweeted.	{Prep} the President , the beaurocrat tweeted and contemplated {Conn} the beaurocrat contemplated.	{Prep} the President , the beaurocrat tweeted and contemplated {Conn} the President tweeted.	{Prep} the President , the beaurocrat tweeted and contemplated {Conn} the President contemplated.
{Prep} the beaurocrat , the President tweeted and contemplated {Conn} the President tweeted.	{Prep} the beaurocrat , the President tweeted and contemplated {Conn} the President contemplated.	{Prep} the beaurocrat , the President tweeted and contemplated {Conn} the beaurocrat tweeted.	{Prep} the beaurocrat , the President tweeted and contemplated {Conn} the beaurocrat contemplated.
{Prep} the bride , the priest shouted and frowned {Conn} the priest shouted.	{Prep} the bride , the priest shouted and frowned {Conn} the priest frowned.	{Prep} the bride , the priest shouted and frowned {Conn} the bride shouted.	{Prep} the bride , the priest shouted and frowned {Conn} the bride frowned.
{Prep} the priest , the bride shouted and frowned {Conn} the bride shouted.	{Prep} the priest , the bride shouted and frowned {Conn} the bride frowned.	{Prep} the priest , the bride shouted and frowned {Conn} the priest shouted.	{Prep} the priest , the bride shouted and frowned {Conn} the priest frowned.
{Prep} the bride , the priest frowned and shouted {Conn} the priest frowned.	{Prep} the bride , the priest frowned and shouted {Conn} the priest shouted.	{Prep} the bride , the priest frowned and shouted {Conn} the bride frowned.	{Prep} the bride , the priest frowned and shouted {Conn} the bride shouted.
{Prep} the priest , the bride frowned and shouted {Conn} the bride frowned.	{Prep} the priest , the bride frowned and shouted {Conn} the bride shouted.	{Prep} the priest , the bride frowned and shouted {Conn} the priest frowned.	{Prep} the priest , the bride frowned and shouted {Conn} the priest shouted.
{Prep} the bee , the flower sang and wriggled {Conn} the flower sang.	{Prep} the bee , the flower sang and wriggled {Conn} the flower wriggled.	{Prep} the bee , the flower sang and wriggled {Conn} the bee sang.	{Prep} the bee , the flower sang and wriggled {Conn} the bee wriggled.
{Prep} the flower , the bee sang and wriggled {Conn} the bee sang.	{Prep} the flower , the bee sang and wriggled {Conn} the bee wriggled.	{Prep} the flower , the bee sang and wriggled {Conn} the flower sang.	{Prep} the flower , the bee sang and wriggled {Conn} the flower wriggled.
{Prep} the bee , the flower wriggled and sang {Conn} the flower wriggled.	{Prep} the bee , the flower wriggled and sang {Conn} the flower sang.	{Prep} the bee , the flower wriggled and sang {Conn} the bee wriggled.	{Prep} the bee , the flower wriggled and sang {Conn} the bee sang.
{Prep} the flower , the bee wriggled and sang {Conn} the bee wriggled.	{Prep} the flower , the bee wriggled and sang {Conn} the bee sang.	{Prep} the flower , the bee wriggled and sang {Conn} the flower wriggled.	{Prep} the flower , the bee wriggled and sang {Conn} the flower sang.
{Prep} the baby , the nurse slept and cried {Conn} the nurse slept.	{Prep} the baby , the nurse slept and cried {Conn} the nurse cried.	{Prep} the baby , the nurse slept and cried {Conn} the baby slept.	{Prep} the baby , the nurse slept and cried {Conn} the baby cried.
{Prep} the nurse , the baby slept and cried {Conn} the baby slept.	{Prep} the nurse , the baby slept and cried {Conn} the baby cried.	{Prep} the nurse , the baby slept and cried {Conn} the nurse slept.	{Prep} the nurse , the baby slept and cried {Conn} the nurse cried.
{Prep} the baby , the nurse cried and slept {Conn} the nurse cried.	{Prep} the baby , the nurse cried and slept {Conn} the nurse slept.	{Prep} the baby , the nurse cried and slept {Conn} the baby cried.	{Prep} the baby , the nurse cried and slept {Conn} the baby slept.
{Prep} the nurse , the baby cried and slept {Conn} the baby cried.	{Prep} the nurse , the baby cried and slept {Conn} the baby slept.	{Prep} the nurse , the baby cried and slept {Conn} the nurse cried.	{Prep} the nurse , the baby cried and slept {Conn} the nurse slept.
{Prep} the virus , the antibodies emerged and dwindled {Conn} the antibodies emerged.	{Prep} the virus , the antibodies emerged and dwindled {Conn} the antibodies dwindled.	{Prep} the virus , the antibodies emerged and dwindled {Conn} the virus emerged.	{Prep} the virus , the antibodies emerged and dwindled {Conn} the virus dwindled.
{Prep} the antibodies , the virus emerged and dwindled {Conn} the virus emerged.	{Prep} the antibodies , the virus emerged and dwindled {Conn} the virus dwindled.	{Prep} the antibodies , the virus emerged and dwindled {Conn} the antibodies emerged.	{Prep} the antibodies , the virus emerged and dwindled {Conn} the antibodies dwindled.
{Prep} the virus , the antibodies dwindled and emerged {Conn} the antibodies dwindled.	{Prep} the virus , the antibodies dwindled and emerged {Conn} the antibodies emerged.	{Prep} the virus , the antibodies dwindled and emerged {Conn} the virus dwindled.	{Prep} the virus , the antibodies dwindled and emerged {Conn} the virus emerged.
{Prep} the antibodies , the virus dwindled and emerged {Conn} the virus dwindled.	{Prep} the antibodies , the virus dwindled and emerged {Conn} the virus emerged.	{Prep} the antibodies , the virus dwindled and emerged {Conn} the antibodies dwindled.	{Prep} the antibodies , the virus dwindled and emerged {Conn} the antibodies emerged.
{Prep} the chef , the octopus vanished and gasped {Conn} the octopus vanished.	{Prep} the chef , the octopus vanished and gasped {Conn} the octopus gasped.	{Prep} the chef , the octopus vanished and gasped {Conn} the chef vanished.	{Prep} the chef , the octopus vanished and gasped {Conn} the chef gasped.
{Prep} the octopus , the chef vanished and gasped {Conn} the chef vanished.	{Prep} the octopus , the chef vanished and gasped {Conn} the chef gasped.	{Prep} the octopus , the chef vanished and gasped {Conn} the octopus vanished.	{Prep} the octopus , the chef vanished and gasped {Conn} the octopus gasped.
{Prep} the chef , the octopus gasped and vanished {Conn} the octopus gasped.	{Prep} the chef , the octopus gasped and vanished {Conn} the octopus vanished.	{Prep} the chef , the octopus gasped and vanished {Conn} the chef gasped.	{Prep} the chef , the octopus gasped and vanished {Conn} the chef vanished.
{Prep} the octopus , the chef gasped and vanished {Conn} the chef gasped.	{Prep} the octopus , the chef gasped and vanished {Conn} the chef vanished.	{Prep} the octopus , the chef gasped and vanished {Conn} the octopus gasped.	{Prep} the octopus , the chef gasped and vanished {Conn} the octopus vanished.
{Prep} the journalist , the senator wrote and fumed {Conn} the senator wrote.	{Prep} the journalist , the senator wrote and fumed {Conn} the senator fumed.	{Prep} the journalist , the senator wrote and fumed {Conn} the journalist wrote.	{Prep} the journalist , the senator wrote and fumed {Conn} the journalist fumed.
{Prep} the senator , the journalist wrote and fumed {Conn} the journalist wrote.	{Prep} the senator , the journalist wrote and fumed {Conn} the journalist fumed.	{Prep} the senator , the journalist wrote and fumed {Conn} the senator wrote.	{Prep} the senator , the journalist wrote and fumed {Conn} the senator fumed.
{Prep} the journalist , the senator fumed and wrote {Conn} the senator fumed.	{Prep} the journalist , the senator fumed and wrote {Conn} the senator wrote.	{Prep} the journalist , the senator fumed and wrote {Conn} the journalist fumed.	{Prep} the journalist , the senator fumed and wrote {Conn} the journalist wrote.
{Prep} the senator , the journalist fumed and wrote {Conn} the journalist fumed.	{Prep} the senator , the journalist fumed and wrote {Conn} the journalist wrote.	{Prep} the senator , the journalist fumed and wrote {Conn} the senator fumed.	{Prep} the senator , the journalist fumed and wrote {Conn} the senator wrote.
{Prep} the ant , the grasshopper worked and played {Conn} the grasshopper worked.	{Prep} the ant , the grasshopper worked and played {Conn} the grasshopper played.	{Prep} the ant , the grasshopper worked and played {Conn} the ant worked.	{Prep} the ant , the grasshopper worked and played {Conn} the ant played.
{Prep} the grasshopper , the ant worked and played {Conn} the ant worked.	{Prep} the grasshopper , the ant worked and played {Conn} the ant played.	{Prep} the grasshopper , the ant worked and played {Conn} the grasshopper worked.	{Prep} the grasshopper , the ant worked and played {Conn} the grasshopper played.
{Prep} the ant , the grasshopper played and worked {Conn} the grasshopper played.	{Prep} the ant , the grasshopper played and worked {Conn} the grasshopper worked.	{Prep} the ant , the grasshopper played and worked {Conn} the ant played.	{Prep} the ant , the grasshopper played and worked {Conn} the ant worked.
{Prep} the grasshopper , the ant played and worked {Conn} the ant played.	{Prep} the grasshopper , the ant played and worked {Conn} the ant worked.	{Prep} the grasshopper , the ant played and worked {Conn} the grasshopper played.	{Prep} the grasshopper , the ant played and worked {Conn} the grasshopper worked.
{Prep} the princess , the witch melted and rejoiced {Conn} the witch melted.	{Prep} the princess , the witch melted and rejoiced {Conn} the witch rejoiced.	{Prep} the princess , the witch melted and rejoiced {Conn} the princess melted.	{Prep} the princess , the witch melted and rejoiced {Conn} the princess rejoiced.
{Prep} the witch , the princess melted and rejoiced {Conn} the princess melted.	{Prep} the witch , the princess melted and rejoiced {Conn} the princess rejoiced.	{Prep} the witch , the princess melted and rejoiced {Conn} the witch melted.	{Prep} the witch , the princess melted and rejoiced {Conn} the witch rejoiced.
{Prep} the princess , the witch rejoiced and melted {Conn} the witch rejoiced.	{Prep} the princess , the witch rejoiced and melted {Conn} the witch melted.	{Prep} the princess , the witch rejoiced and melted {Conn} the princess rejoiced.	{Prep} the princess , the witch rejoiced and melted {Conn} the princess melted.
{Prep} the witch , the princess rejoiced and melted {Conn} the princess rejoiced.	{Prep} the witch , the princess rejoiced and melted {Conn} the princess melted.	{Prep} the witch , the princess rejoiced and melted {Conn} the witch rejoiced.	{Prep} the witch , the princess rejoiced and melted {Conn} the witch melted.
{Prep} the fish , the turtle learned and failed {Conn} the turtle learned.	{Prep} the fish , the turtle learned and failed {Conn} the turtle failed.	{Prep} the fish , the turtle learned and failed {Conn} the fish learned.	{Prep} the fish , the turtle learned and failed {Conn} the fish failed.
{Prep} the turtle , the fish learned and failed {Conn} the fish learned.	{Prep} the turtle , the fish learned and failed {Conn} the fish failed.	{Prep} the turtle , the fish learned and failed {Conn} the turtle learned.	{Prep} the turtle , the fish learned and failed {Conn} the turtle failed.
{Prep} the fish , the turtle failed and learned {Conn} the turtle failed.	{Prep} the fish , the turtle failed and learned {Conn} the turtle learned.	{Prep} the fish , the turtle failed and learned {Conn} the fish failed.	{Prep} the fish , the turtle failed and learned {Conn} the fish learned.
{Prep} the turtle , the fish failed and learned {Conn} the fish failed.	{Prep} the turtle , the fish failed and learned {Conn} the fish learned.	{Prep} the turtle , the fish failed and learned {Conn} the turtle failed.	{Prep} the turtle , the fish failed and learned {Conn} the turtle learned.
{Prep} the king , the jester juggled and sang {Conn} the jester juggled.	{Prep} the king , the jester juggled and sang {Conn} the jester sang.	{Prep} the king , the jester juggled and sang {Conn} the king juggled.	{Prep} the king , the jester juggled and sang {Conn} the king sang.
{Prep} the jester , the king juggled and sang {Conn} the king juggled.	{Prep} the jester , the king juggled and sang {Conn} the king sang.	{Prep} the jester , the king juggled and sang {Conn} the jester juggled.	{Prep} the jester , the king juggled and sang {Conn} the jester sang.
{Prep} the king , the jester sang and juggled {Conn} the jester sang.	{Prep} the king , the jester sang and juggled {Conn} the jester juggled.	{Prep} the king , the jester sang and juggled {Conn} the king sang.	{Prep} the king , the jester sang and juggled {Conn} the king juggled.
{Prep} the jester , the king sang and juggled {Conn} the king sang.	{Prep} the jester , the king sang and juggled {Conn} the king juggled.	{Prep} the jester , the king sang and juggled {Conn} the jester sang.	{Prep} the jester , the king sang and juggled {Conn} the jester juggled.
{Prep} the poet , the dandelion swayed and breathed {Conn} the dandelion swayed.	{Prep} the poet , the dandelion swayed and breathed {Conn} the dandelion breathed.	{Prep} the poet , the dandelion swayed and breathed {Conn} the poet swayed.	{Prep} the poet , the dandelion swayed and breathed {Conn} the poet breathed.
{Prep} the dandelion , the poet swayed and breathed {Conn} the poet swayed.	{Prep} the dandelion , the poet swayed and breathed {Conn} the poet breathed.	{Prep} the dandelion , the poet swayed and breathed {Conn} the dandelion swayed.	{Prep} the dandelion , the poet swayed and breathed {Conn} the dandelion breathed.
{Prep} the poet , the dandelion breathed and swayed {Conn} the dandelion breathed.	{Prep} the poet , the dandelion breathed and swayed {Conn} the dandelion swayed.	{Prep} the poet , the dandelion breathed and swayed {Conn} the poet breathed.	{Prep} the poet , the dandelion breathed and swayed {Conn} the poet swayed.
{Prep} the dandelion , the poet breathed and swayed {Conn} the poet breathed.	{Prep} the dandelion , the poet breathed and swayed {Conn} the poet swayed.	{Prep} the dandelion , the poet breathed and swayed {Conn} the dandelion breathed.	{Prep} the dandelion , the poet breathed and swayed {Conn} the dandelion swayed.
{Prep} the worker , the boss resigned and apologized {Conn} the boss resigned.	{Prep} the worker , the boss resigned and apologized {Conn} the boss apologized.	{Prep} the worker , the boss resigned and apologized {Conn} the worker resigned.	{Prep} the worker , the boss resigned and apologized {Conn} the worker apologized.
{Prep} the boss , the worker resigned and apologized {Conn} the worker resigned.	{Prep} the boss , the worker resigned and apologized {Conn} the worker apologized.	{Prep} the boss , the worker resigned and apologized {Conn} the boss resigned.	{Prep} the boss , the worker resigned and apologized {Conn} the boss apologized.
{Prep} the worker , the boss apologized and resigned {Conn} the boss apologized.	{Prep} the worker , the boss apologized and resigned {Conn} the boss resigned.	{Prep} the worker , the boss apologized and resigned {Conn} the worker apologized.	{Prep} the worker , the boss apologized and resigned {Conn} the worker resigned.
{Prep} the boss , the worker apologized and resigned {Conn} the worker apologized.	{Prep} the boss , the worker apologized and resigned {Conn} the worker resigned.	{Prep} the boss , the worker apologized and resigned {Conn} the boss apologized.	{Prep} the boss , the worker apologized and resigned {Conn} the boss resigned.
{Prep} the magician , the bunny disappeared and observed {Conn} the bunny disappeared.	{Prep} the magician , the bunny disappeared and observed {Conn} the bunny observed.	{Prep} the magician , the bunny disappeared and observed {Conn} the magician disappeared.	{Prep} the magician , the bunny disappeared and observed {Conn} the magician observed.
{Prep} the bunny , the magician disappeared and observed {Conn} the magician disappeared.	{Prep} the bunny , the magician disappeared and observed {Conn} the magician observed.	{Prep} the bunny , the magician disappeared and observed {Conn} the bunny disappeared.	{Prep} the bunny , the magician disappeared and observed {Conn} the bunny observed.
{Prep} the magician , the bunny observed and disappeared {Conn} the bunny observed.	{Prep} the magician , the bunny observed and disappeared {Conn} the bunny disappeared.	{Prep} the magician , the bunny observed and disappeared {Conn} the magician observed.	{Prep} the magician , the bunny observed and disappeared {Conn} the magician disappeared.
{Prep} the bunny , the magician observed and disappeared {Conn} the magician observed.	{Prep} the bunny , the magician observed and disappeared {Conn} the magician disappeared.	{Prep} the bunny , the magician observed and disappeared {Conn} the bunny observed.	{Prep} the bunny , the magician observed and disappeared {Conn} the bunny disappeared.
{Prep} the dragon , the child apologized and flew {Conn} the child apologized.	{Prep} the dragon , the child apologized and flew {Conn} the child flew.	{Prep} the dragon , the child apologized and flew {Conn} the dragon apologized.	{Prep} the dragon , the child apologized and flew {Conn} the dragon flew.
{Prep} the child , the dragon apologized and flew {Conn} the dragon apologized.	{Prep} the child , the dragon apologized and flew {Conn} the dragon flew.	{Prep} the child , the dragon apologized and flew {Conn} the child apologized.	{Prep} the child , the dragon apologized and flew {Conn} the child flew.
{Prep} the dragon , the child flew and apologized {Conn} the child flew.	{Prep} the dragon , the child flew and apologized {Conn} the child apologized.	{Prep} the dragon , the child flew and apologized {Conn} the dragon flew.	{Prep} the dragon , the child flew and apologized {Conn} the dragon apologized.
{Prep} the child , the dragon flew and apologized {Conn} the dragon flew.	{Prep} the child , the dragon flew and apologized {Conn} the dragon apologized.	{Prep} the child , the dragon flew and apologized {Conn} the child flew.	{Prep} the child , the dragon flew and apologized {Conn} the child apologized.
{Prep} the comedian , the audience bombed and aged {Conn} the audience bombed.	{Prep} the comedian , the audience bombed and aged {Conn} the audience aged.	{Prep} the comedian , the audience bombed and aged {Conn} the comedian bombed.	{Prep} the comedian , the audience bombed and aged {Conn} the comedian aged.
{Prep} the audience , the comedian bombed and aged {Conn} the comedian bombed.	{Prep} the audience , the comedian bombed and aged {Conn} the comedian aged.	{Prep} the audience , the comedian bombed and aged {Conn} the audience bombed.	{Prep} the audience , the comedian bombed and aged {Conn} the audience aged.
{Prep} the comedian , the audience aged and bombed {Conn} the audience aged.	{Prep} the comedian , the audience aged and bombed {Conn} the audience bombed.	{Prep} the comedian , the audience aged and bombed {Conn} the comedian aged.	{Prep} the comedian , the audience aged and bombed {Conn} the comedian bombed.
{Prep} the audience , the comedian aged and bombed {Conn} the comedian aged.	{Prep} the audience , the comedian aged and bombed {Conn} the comedian bombed.	{Prep} the audience , the comedian aged and bombed {Conn} the audience aged.	{Prep} the audience , the comedian aged and bombed {Conn} the audience bombed.
{Prep} the therapist , the insurer refused and screamed {Conn} the insurer refused.	{Prep} the therapist , the insurer refused and screamed {Conn} the insurer screamed.	{Prep} the therapist , the insurer refused and screamed {Conn} the therapist refused.	{Prep} the therapist , the insurer refused and screamed {Conn} the therapist screamed.
{Prep} the insurer , the therapist refused and screamed {Conn} the therapist refused.	{Prep} the insurer , the therapist refused and screamed {Conn} the therapist screamed.	{Prep} the insurer , the therapist refused and screamed {Conn} the insurer refused.	{Prep} the insurer , the therapist refused and screamed {Conn} the insurer screamed.
{Prep} the therapist , the insurer screamed and refused {Conn} the insurer screamed.	{Prep} the therapist , the insurer screamed and refused {Conn} the insurer refused.	{Prep} the therapist , the insurer screamed and refused {Conn} the therapist screamed.	{Prep} the therapist , the insurer screamed and refused {Conn} the therapist refused.
{Prep} the insurer , the therapist screamed and refused {Conn} the therapist screamed.	{Prep} the insurer , the therapist screamed and refused {Conn} the therapist refused.	{Prep} the insurer , the therapist screamed and refused {Conn} the insurer screamed.	{Prep} the insurer , the therapist screamed and refused {Conn} the insurer refused.
{Prep} the shoes , the carpet shone and deteriorated {Conn} the carpet shone.	{Prep} the shoes , the carpet shone and deteriorated {Conn} the carpet deteriorated.	{Prep} the shoes , the carpet shone and deteriorated {Conn} the shoes shone.	{Prep} the shoes , the carpet shone and deteriorated {Conn} the shoes deteriorated.
{Prep} the carpet , the shoes shone and deteriorated {Conn} the shoes shone.	{Prep} the carpet , the shoes shone and deteriorated {Conn} the shoes deteriorated.	{Prep} the carpet , the shoes shone and deteriorated {Conn} the carpet shone.	{Prep} the carpet , the shoes shone and deteriorated {Conn} the carpet deteriorated.
{Prep} the shoes , the carpet deteriorated and shone {Conn} the carpet deteriorated.	{Prep} the shoes , the carpet deteriorated and shone {Conn} the carpet shone.	{Prep} the shoes , the carpet deteriorated and shone {Conn} the shoes deteriorated.	{Prep} the shoes , the carpet deteriorated and shone {Conn} the shoes shone.
{Prep} the carpet , the shoes deteriorated and shone {Conn} the shoes deteriorated.	{Prep} the carpet , the shoes deteriorated and shone {Conn} the shoes shone.	{Prep} the carpet , the shoes deteriorated and shone {Conn} the carpet deteriorated.	{Prep} the carpet , the shoes deteriorated and shone {Conn} the carpet shone.
{Prep} the principal , the student smiled and frowned {Conn} the student smiled.	{Prep} the principal , the student smiled and frowned {Conn} the student frowned.	{Prep} the principal , the student smiled and frowned {Conn} the principal smiled.	{Prep} the principal , the student smiled and frowned {Conn} the principal frowned.
{Prep} the student , the principal smiled and frowned {Conn} the principal smiled.	{Prep} the student , the principal smiled and frowned {Conn} the principal frowned.	{Prep} the student , the principal smiled and frowned {Conn} the student smiled.	{Prep} the student , the principal smiled and frowned {Conn} the student frowned.
{Prep} the principal , the student frowned and smiled {Conn} the student frowned.	{Prep} the principal , the student frowned and smiled {Conn} the student smiled.	{Prep} the principal , the student frowned and smiled {Conn} the principal frowned.	{Prep} the principal , the student frowned and smiled {Conn} the principal smiled.
{Prep} the student , the principal frowned and smiled {Conn} the principal frowned.	{Prep} the student , the principal frowned and smiled {Conn} the principal smiled.	{Prep} the student , the principal frowned and smiled {Conn} the student frowned.	{Prep} the student , the principal frowned and smiled {Conn} the student smiled.
{Prep} the river , the sea swelled and shimmered {Conn} the sea swelled.	{Prep} the river , the sea swelled and shimmered {Conn} the sea shimmered.	{Prep} the river , the sea swelled and shimmered {Conn} the river swelled.	{Prep} the river , the sea swelled and shimmered {Conn} the river shimmered.
{Prep} the sea , the river swelled and shimmered {Conn} the river swelled.	{Prep} the sea , the river swelled and shimmered {Conn} the river shimmered.	{Prep} the sea , the river swelled and shimmered {Conn} the sea swelled.	{Prep} the sea , the river swelled and shimmered {Conn} the sea shimmered.
{Prep} the river , the sea shimmered and swelled {Conn} the sea shimmered.	{Prep} the river , the sea shimmered and swelled {Conn} the sea swelled.	{Prep} the river , the sea shimmered and swelled {Conn} the river shimmered.	{Prep} the river , the sea shimmered and swelled {Conn} the river swelled.
{Prep} the sea , the river shimmered and swelled {Conn} the river shimmered.	{Prep} the sea , the river shimmered and swelled {Conn} the river swelled.	{Prep} the sea , the river shimmered and swelled {Conn} the sea shimmered.	{Prep} the sea , the river shimmered and swelled {Conn} the sea swelled.
