inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
The tree burned and the car shook, by contrast, the car shook.	0	True	True	2				, by contrast, 	False	48
The tree burned and the car shook; by contrast, the car shook.	0	True	True	2				; by contrast, 	False	48
The tree burned and the car shook, on the other hand, the car shook.	0	True	True	2				, on the other hand, 	False	54
The tree burned and the car shook; on the other hand, the car shook.	0	True	True	2				; on the other hand, 	False	54
The tree burned and the car shook, thus, the car shook.	0	True	True	2				, thus, 	True	41
The tree burned and the car shook; thus, the car shook.	0	True	True	2				; thus, 	True	41
The tree burned and the car shook, that is, the car shook.	0	True	True	2				, that is, 	True	44
The tree burned and the car shook; that is, the car shook.	0	True	True	2				; that is, 	True	44
The tree burned and the car shook, therefore, the car shook.	0	True	True	2				, therefore, 	True	46
The tree burned and the car shook; therefore, the car shook.	0	True	True	2				; therefore, 	True	46
The tree burned and the car shook, in short, the car shook.	0	True	True	2				, in short, 	True	45
The tree burned and the car shook; in short, the car shook.	0	True	True	2				; in short, 	True	45
The tree burned and the car shook, by contrast, the car burned.	0	False	True	1				, by contrast, 	False	48
The tree burned and the car shook; by contrast, the car burned.	0	False	True	1				; by contrast, 	False	48
The tree burned and the car shook, on the other hand, the car burned.	0	False	True	1				, on the other hand, 	False	54
The tree burned and the car shook; on the other hand, the car burned.	0	False	True	1				; on the other hand, 	False	54
The tree burned and the car shook, thus, the car burned.	0	False	True	1				, thus, 	True	41
The tree burned and the car shook; thus, the car burned.	0	False	True	1				; thus, 	True	41
The tree burned and the car shook, that is, the car burned.	0	False	True	1				, that is, 	True	44
The tree burned and the car shook; that is, the car burned.	0	False	True	1				; that is, 	True	44
The tree burned and the car shook, therefore, the car burned.	0	False	True	1				, therefore, 	True	46
The tree burned and the car shook; therefore, the car burned.	0	False	True	1				; therefore, 	True	46
The tree burned and the car shook, in short, the car burned.	0	False	True	1				, in short, 	True	45
The tree burned and the car shook; in short, the car burned.	0	False	True	1				; in short, 	True	45
The tree burned and the car shook, by contrast, the tree shook.	0	False	True	2				, by contrast, 	False	48
The tree burned and the car shook; by contrast, the tree shook.	0	False	True	2				; by contrast, 	False	48
The tree burned and the car shook, on the other hand, the tree shook.	0	False	True	2				, on the other hand, 	False	54
The tree burned and the car shook; on the other hand, the tree shook.	0	False	True	2				; on the other hand, 	False	54
The tree burned and the car shook, thus, the tree shook.	0	False	True	2				, thus, 	True	41
The tree burned and the car shook; thus, the tree shook.	0	False	True	2				; thus, 	True	41
The tree burned and the car shook, that is, the tree shook.	0	False	True	2				, that is, 	True	44
The tree burned and the car shook; that is, the tree shook.	0	False	True	2				; that is, 	True	44
The tree burned and the car shook, therefore, the tree shook.	0	False	True	2				, therefore, 	True	46
The tree burned and the car shook; therefore, the tree shook.	0	False	True	2				; therefore, 	True	46
The tree burned and the car shook, in short, the tree shook.	0	False	True	2				, in short, 	True	45
The tree burned and the car shook; in short, the tree shook.	0	False	True	2				; in short, 	True	45
The car shook and the tree burned, by contrast, the car shook.	0	True	True	1				, by contrast, 	False	48
The car shook and the tree burned; by contrast, the car shook.	0	True	True	1				; by contrast, 	False	48
The car shook and the tree burned, on the other hand, the car shook.	0	True	True	1				, on the other hand, 	False	54
The car shook and the tree burned; on the other hand, the car shook.	0	True	True	1				; on the other hand, 	False	54
The car shook and the tree burned, thus, the car shook.	0	True	True	1				, thus, 	True	41
The car shook and the tree burned; thus, the car shook.	0	True	True	1				; thus, 	True	41
The car shook and the tree burned, that is, the car shook.	0	True	True	1				, that is, 	True	44
The car shook and the tree burned; that is, the car shook.	0	True	True	1				; that is, 	True	44
The car shook and the tree burned, therefore, the car shook.	0	True	True	1				, therefore, 	True	46
The car shook and the tree burned; therefore, the car shook.	0	True	True	1				; therefore, 	True	46
The car shook and the tree burned, in short, the car shook.	0	True	True	1				, in short, 	True	45
The car shook and the tree burned; in short, the car shook.	0	True	True	1				; in short, 	True	45
The car shook and the tree burned, by contrast, the tree burned.	0	True	True	2				, by contrast, 	False	48
The car shook and the tree burned; by contrast, the tree burned.	0	True	True	2				; by contrast, 	False	48
The car shook and the tree burned, on the other hand, the tree burned.	0	True	True	2				, on the other hand, 	False	54
The car shook and the tree burned; on the other hand, the tree burned.	0	True	True	2				; on the other hand, 	False	54
The car shook and the tree burned, thus, the tree burned.	0	True	True	2				, thus, 	True	41
The car shook and the tree burned; thus, the tree burned.	0	True	True	2				; thus, 	True	41
The car shook and the tree burned, that is, the tree burned.	0	True	True	2				, that is, 	True	44
The car shook and the tree burned; that is, the tree burned.	0	True	True	2				; that is, 	True	44
The car shook and the tree burned, therefore, the tree burned.	0	True	True	2				, therefore, 	True	46
The car shook and the tree burned; therefore, the tree burned.	0	True	True	2				; therefore, 	True	46
The car shook and the tree burned, in short, the tree burned.	0	True	True	2				, in short, 	True	45
The car shook and the tree burned; in short, the tree burned.	0	True	True	2				; in short, 	True	45
The car shook and the tree burned, by contrast, the tree shook.	0	False	True	1				, by contrast, 	False	48
The car shook and the tree burned; by contrast, the tree shook.	0	False	True	1				; by contrast, 	False	48
The car shook and the tree burned, on the other hand, the tree shook.	0	False	True	1				, on the other hand, 	False	54
The car shook and the tree burned; on the other hand, the tree shook.	0	False	True	1				; on the other hand, 	False	54
The car shook and the tree burned, thus, the tree shook.	0	False	True	1				, thus, 	True	41
The car shook and the tree burned; thus, the tree shook.	0	False	True	1				; thus, 	True	41
The car shook and the tree burned, that is, the tree shook.	0	False	True	1				, that is, 	True	44
The car shook and the tree burned; that is, the tree shook.	0	False	True	1				; that is, 	True	44
The car shook and the tree burned, therefore, the tree shook.	0	False	True	1				, therefore, 	True	46
The car shook and the tree burned; therefore, the tree shook.	0	False	True	1				; therefore, 	True	46
The car shook and the tree burned, in short, the tree shook.	0	False	True	1				, in short, 	True	45
The car shook and the tree burned; in short, the tree shook.	0	False	True	1				; in short, 	True	45
The car shook and the tree burned, by contrast, the car burned.	0	False	True	2				, by contrast, 	False	48
The car shook and the tree burned; by contrast, the car burned.	0	False	True	2				; by contrast, 	False	48
The car shook and the tree burned, on the other hand, the car burned.	0	False	True	2				, on the other hand, 	False	54
The car shook and the tree burned; on the other hand, the car burned.	0	False	True	2				; on the other hand, 	False	54
The car shook and the tree burned, thus, the car burned.	0	False	True	2				, thus, 	True	41
The car shook and the tree burned; thus, the car burned.	0	False	True	2				; thus, 	True	41
The car shook and the tree burned, that is, the car burned.	0	False	True	2				, that is, 	True	44
The car shook and the tree burned; that is, the car burned.	0	False	True	2				; that is, 	True	44
The car shook and the tree burned, therefore, the car burned.	0	False	True	2				, therefore, 	True	46
The car shook and the tree burned; therefore, the car burned.	0	False	True	2				; therefore, 	True	46
The car shook and the tree burned, in short, the car burned.	0	False	True	2				, in short, 	True	45
The car shook and the tree burned; in short, the car burned.	0	False	True	2				; in short, 	True	45
The tree shook and the car burned, by contrast, the tree shook.	0	True	True	1				, by contrast, 	False	48
The tree shook and the car burned; by contrast, the tree shook.	0	True	True	1				; by contrast, 	False	48
The tree shook and the car burned, on the other hand, the tree shook.	0	True	True	1				, on the other hand, 	False	54
The tree shook and the car burned; on the other hand, the tree shook.	0	True	True	1				; on the other hand, 	False	54
The tree shook and the car burned, thus, the tree shook.	0	True	True	1				, thus, 	True	41
The tree shook and the car burned; thus, the tree shook.	0	True	True	1				; thus, 	True	41
The tree shook and the car burned, that is, the tree shook.	0	True	True	1				, that is, 	True	44
The tree shook and the car burned; that is, the tree shook.	0	True	True	1				; that is, 	True	44
The tree shook and the car burned, therefore, the tree shook.	0	True	True	1				, therefore, 	True	46
The tree shook and the car burned; therefore, the tree shook.	0	True	True	1				; therefore, 	True	46
The tree shook and the car burned, in short, the tree shook.	0	True	True	1				, in short, 	True	45
The tree shook and the car burned; in short, the tree shook.	0	True	True	1				; in short, 	True	45
The tree shook and the car burned, by contrast, the car burned.	0	True	True	2				, by contrast, 	False	48
The tree shook and the car burned; by contrast, the car burned.	0	True	True	2				; by contrast, 	False	48
The tree shook and the car burned, on the other hand, the car burned.	0	True	True	2				, on the other hand, 	False	54
The tree shook and the car burned; on the other hand, the car burned.	0	True	True	2				; on the other hand, 	False	54
The tree shook and the car burned, thus, the car burned.	0	True	True	2				, thus, 	True	41
The tree shook and the car burned; thus, the car burned.	0	True	True	2				; thus, 	True	41
The tree shook and the car burned, that is, the car burned.	0	True	True	2				, that is, 	True	44
The tree shook and the car burned; that is, the car burned.	0	True	True	2				; that is, 	True	44
The tree shook and the car burned, therefore, the car burned.	0	True	True	2				, therefore, 	True	46
The tree shook and the car burned; therefore, the car burned.	0	True	True	2				; therefore, 	True	46
The tree shook and the car burned, in short, the car burned.	0	True	True	2				, in short, 	True	45
The tree shook and the car burned; in short, the car burned.	0	True	True	2				; in short, 	True	45
The tree shook and the car burned, by contrast, the tree burned.	0	False	True	1				, by contrast, 	False	48
The tree shook and the car burned; by contrast, the tree burned.	0	False	True	1				; by contrast, 	False	48
The tree shook and the car burned, on the other hand, the tree burned.	0	False	True	1				, on the other hand, 	False	54
The tree shook and the car burned; on the other hand, the tree burned.	0	False	True	1				; on the other hand, 	False	54
The tree shook and the car burned, thus, the tree burned.	0	False	True	1				, thus, 	True	41
The tree shook and the car burned; thus, the tree burned.	0	False	True	1				; thus, 	True	41
The tree shook and the car burned, that is, the tree burned.	0	False	True	1				, that is, 	True	44
The tree shook and the car burned; that is, the tree burned.	0	False	True	1				; that is, 	True	44
The tree shook and the car burned, therefore, the tree burned.	0	False	True	1				, therefore, 	True	46
The tree shook and the car burned; therefore, the tree burned.	0	False	True	1				; therefore, 	True	46
The tree shook and the car burned, in short, the tree burned.	0	False	True	1				, in short, 	True	45
The tree shook and the car burned; in short, the tree burned.	0	False	True	1				; in short, 	True	45
The tree shook and the car burned, by contrast, the car shook.	0	False	True	2				, by contrast, 	False	48
The tree shook and the car burned; by contrast, the car shook.	0	False	True	2				; by contrast, 	False	48
The tree shook and the car burned, on the other hand, the car shook.	0	False	True	2				, on the other hand, 	False	54
The tree shook and the car burned; on the other hand, the car shook.	0	False	True	2				; on the other hand, 	False	54
The tree shook and the car burned, thus, the car shook.	0	False	True	2				, thus, 	True	41
The tree shook and the car burned; thus, the car shook.	0	False	True	2				; thus, 	True	41
The tree shook and the car burned, that is, the car shook.	0	False	True	2				, that is, 	True	44
The tree shook and the car burned; that is, the car shook.	0	False	True	2				; that is, 	True	44
The tree shook and the car burned, therefore, the car shook.	0	False	True	2				, therefore, 	True	46
The tree shook and the car burned; therefore, the car shook.	0	False	True	2				; therefore, 	True	46
The tree shook and the car burned, in short, the car shook.	0	False	True	2				, in short, 	True	45
The tree shook and the car burned; in short, the car shook.	0	False	True	2				; in short, 	True	45
The grandma smiled and the girl laughed, by contrast, the grandma smiled.	1	True	True	1				, by contrast, 	False	54
The grandma smiled and the girl laughed; by contrast, the grandma smiled.	1	True	True	1				; by contrast, 	False	54
The grandma smiled and the girl laughed, on the other hand, the grandma smiled.	1	True	True	1				, on the other hand, 	False	60
The grandma smiled and the girl laughed; on the other hand, the grandma smiled.	1	True	True	1				; on the other hand, 	False	60
The grandma smiled and the girl laughed, thus, the grandma smiled.	1	True	True	1				, thus, 	True	47
The grandma smiled and the girl laughed; thus, the grandma smiled.	1	True	True	1				; thus, 	True	47
The grandma smiled and the girl laughed, that is, the grandma smiled.	1	True	True	1				, that is, 	True	50
The grandma smiled and the girl laughed; that is, the grandma smiled.	1	True	True	1				; that is, 	True	50
The grandma smiled and the girl laughed, therefore, the grandma smiled.	1	True	True	1				, therefore, 	True	52
The grandma smiled and the girl laughed; therefore, the grandma smiled.	1	True	True	1				; therefore, 	True	52
The grandma smiled and the girl laughed, in short, the grandma smiled.	1	True	True	1				, in short, 	True	51
The grandma smiled and the girl laughed; in short, the grandma smiled.	1	True	True	1				; in short, 	True	51
The grandma smiled and the girl laughed, by contrast, the girl laughed.	1	True	True	2				, by contrast, 	False	54
The grandma smiled and the girl laughed; by contrast, the girl laughed.	1	True	True	2				; by contrast, 	False	54
The grandma smiled and the girl laughed, on the other hand, the girl laughed.	1	True	True	2				, on the other hand, 	False	60
The grandma smiled and the girl laughed; on the other hand, the girl laughed.	1	True	True	2				; on the other hand, 	False	60
The grandma smiled and the girl laughed, thus, the girl laughed.	1	True	True	2				, thus, 	True	47
The grandma smiled and the girl laughed; thus, the girl laughed.	1	True	True	2				; thus, 	True	47
The grandma smiled and the girl laughed, that is, the girl laughed.	1	True	True	2				, that is, 	True	50
The grandma smiled and the girl laughed; that is, the girl laughed.	1	True	True	2				; that is, 	True	50
The grandma smiled and the girl laughed, therefore, the girl laughed.	1	True	True	2				, therefore, 	True	52
The grandma smiled and the girl laughed; therefore, the girl laughed.	1	True	True	2				; therefore, 	True	52
The grandma smiled and the girl laughed, in short, the girl laughed.	1	True	True	2				, in short, 	True	51
The grandma smiled and the girl laughed; in short, the girl laughed.	1	True	True	2				; in short, 	True	51
The grandma smiled and the girl laughed, by contrast, the girl smiled.	1	False	True	1				, by contrast, 	False	54
The grandma smiled and the girl laughed; by contrast, the girl smiled.	1	False	True	1				; by contrast, 	False	54
The grandma smiled and the girl laughed, on the other hand, the girl smiled.	1	False	True	1				, on the other hand, 	False	60
The grandma smiled and the girl laughed; on the other hand, the girl smiled.	1	False	True	1				; on the other hand, 	False	60
The grandma smiled and the girl laughed, thus, the girl smiled.	1	False	True	1				, thus, 	True	47
The grandma smiled and the girl laughed; thus, the girl smiled.	1	False	True	1				; thus, 	True	47
The grandma smiled and the girl laughed, that is, the girl smiled.	1	False	True	1				, that is, 	True	50
The grandma smiled and the girl laughed; that is, the girl smiled.	1	False	True	1				; that is, 	True	50
The grandma smiled and the girl laughed, therefore, the girl smiled.	1	False	True	1				, therefore, 	True	52
The grandma smiled and the girl laughed; therefore, the girl smiled.	1	False	True	1				; therefore, 	True	52
The grandma smiled and the girl laughed, in short, the girl smiled.	1	False	True	1				, in short, 	True	51
The grandma smiled and the girl laughed; in short, the girl smiled.	1	False	True	1				; in short, 	True	51
The grandma smiled and the girl laughed, by contrast, the grandma laughed.	1	False	True	2				, by contrast, 	False	54
The grandma smiled and the girl laughed; by contrast, the grandma laughed.	1	False	True	2				; by contrast, 	False	54
The grandma smiled and the girl laughed, on the other hand, the grandma laughed.	1	False	True	2				, on the other hand, 	False	60
The grandma smiled and the girl laughed; on the other hand, the grandma laughed.	1	False	True	2				; on the other hand, 	False	60
The grandma smiled and the girl laughed, thus, the grandma laughed.	1	False	True	2				, thus, 	True	47
The grandma smiled and the girl laughed; thus, the grandma laughed.	1	False	True	2				; thus, 	True	47
The grandma smiled and the girl laughed, that is, the grandma laughed.	1	False	True	2				, that is, 	True	50
The grandma smiled and the girl laughed; that is, the grandma laughed.	1	False	True	2				; that is, 	True	50
The grandma smiled and the girl laughed, therefore, the grandma laughed.	1	False	True	2				, therefore, 	True	52
The grandma smiled and the girl laughed; therefore, the grandma laughed.	1	False	True	2				; therefore, 	True	52
The grandma smiled and the girl laughed, in short, the grandma laughed.	1	False	True	2				, in short, 	True	51
The grandma smiled and the girl laughed; in short, the grandma laughed.	1	False	True	2				; in short, 	True	51
The girl smiled and the grandma laughed, by contrast, the girl smiled.	1	True	True	1				, by contrast, 	False	54
The girl smiled and the grandma laughed; by contrast, the girl smiled.	1	True	True	1				; by contrast, 	False	54
The girl smiled and the grandma laughed, on the other hand, the girl smiled.	1	True	True	1				, on the other hand, 	False	60
The girl smiled and the grandma laughed; on the other hand, the girl smiled.	1	True	True	1				; on the other hand, 	False	60
The girl smiled and the grandma laughed, thus, the girl smiled.	1	True	True	1				, thus, 	True	47
The girl smiled and the grandma laughed; thus, the girl smiled.	1	True	True	1				; thus, 	True	47
The girl smiled and the grandma laughed, that is, the girl smiled.	1	True	True	1				, that is, 	True	50
The girl smiled and the grandma laughed; that is, the girl smiled.	1	True	True	1				; that is, 	True	50
The girl smiled and the grandma laughed, therefore, the girl smiled.	1	True	True	1				, therefore, 	True	52
The girl smiled and the grandma laughed; therefore, the girl smiled.	1	True	True	1				; therefore, 	True	52
The girl smiled and the grandma laughed, in short, the girl smiled.	1	True	True	1				, in short, 	True	51
The girl smiled and the grandma laughed; in short, the girl smiled.	1	True	True	1				; in short, 	True	51
The girl smiled and the grandma laughed, by contrast, the grandma laughed.	1	True	True	2				, by contrast, 	False	54
The girl smiled and the grandma laughed; by contrast, the grandma laughed.	1	True	True	2				; by contrast, 	False	54
The girl smiled and the grandma laughed, on the other hand, the grandma laughed.	1	True	True	2				, on the other hand, 	False	60
The girl smiled and the grandma laughed; on the other hand, the grandma laughed.	1	True	True	2				; on the other hand, 	False	60
The girl smiled and the grandma laughed, thus, the grandma laughed.	1	True	True	2				, thus, 	True	47
The girl smiled and the grandma laughed; thus, the grandma laughed.	1	True	True	2				; thus, 	True	47
The girl smiled and the grandma laughed, that is, the grandma laughed.	1	True	True	2				, that is, 	True	50
The girl smiled and the grandma laughed; that is, the grandma laughed.	1	True	True	2				; that is, 	True	50
The girl smiled and the grandma laughed, therefore, the grandma laughed.	1	True	True	2				, therefore, 	True	52
The girl smiled and the grandma laughed; therefore, the grandma laughed.	1	True	True	2				; therefore, 	True	52
The girl smiled and the grandma laughed, in short, the grandma laughed.	1	True	True	2				, in short, 	True	51
The girl smiled and the grandma laughed; in short, the grandma laughed.	1	True	True	2				; in short, 	True	51
The girl smiled and the grandma laughed, by contrast, the grandma smiled.	1	False	True	1				, by contrast, 	False	54
The girl smiled and the grandma laughed; by contrast, the grandma smiled.	1	False	True	1				; by contrast, 	False	54
The girl smiled and the grandma laughed, on the other hand, the grandma smiled.	1	False	True	1				, on the other hand, 	False	60
The girl smiled and the grandma laughed; on the other hand, the grandma smiled.	1	False	True	1				; on the other hand, 	False	60
The girl smiled and the grandma laughed, thus, the grandma smiled.	1	False	True	1				, thus, 	True	47
The girl smiled and the grandma laughed; thus, the grandma smiled.	1	False	True	1				; thus, 	True	47
The girl smiled and the grandma laughed, that is, the grandma smiled.	1	False	True	1				, that is, 	True	50
The girl smiled and the grandma laughed; that is, the grandma smiled.	1	False	True	1				; that is, 	True	50
The girl smiled and the grandma laughed, therefore, the grandma smiled.	1	False	True	1				, therefore, 	True	52
The girl smiled and the grandma laughed; therefore, the grandma smiled.	1	False	True	1				; therefore, 	True	52
The girl smiled and the grandma laughed, in short, the grandma smiled.	1	False	True	1				, in short, 	True	51
The girl smiled and the grandma laughed; in short, the grandma smiled.	1	False	True	1				; in short, 	True	51
The girl smiled and the grandma laughed, by contrast, the girl laughed.	1	False	True	2				, by contrast, 	False	54
The girl smiled and the grandma laughed; by contrast, the girl laughed.	1	False	True	2				; by contrast, 	False	54
The girl smiled and the grandma laughed, on the other hand, the girl laughed.	1	False	True	2				, on the other hand, 	False	60
The girl smiled and the grandma laughed; on the other hand, the girl laughed.	1	False	True	2				; on the other hand, 	False	60
The girl smiled and the grandma laughed, thus, the girl laughed.	1	False	True	2				, thus, 	True	47
The girl smiled and the grandma laughed; thus, the girl laughed.	1	False	True	2				; thus, 	True	47
The girl smiled and the grandma laughed, that is, the girl laughed.	1	False	True	2				, that is, 	True	50
The girl smiled and the grandma laughed; that is, the girl laughed.	1	False	True	2				; that is, 	True	50
The girl smiled and the grandma laughed, therefore, the girl laughed.	1	False	True	2				, therefore, 	True	52
The girl smiled and the grandma laughed; therefore, the girl laughed.	1	False	True	2				; therefore, 	True	52
The girl smiled and the grandma laughed, in short, the girl laughed.	1	False	True	2				, in short, 	True	51
The girl smiled and the grandma laughed; in short, the girl laughed.	1	False	True	2				; in short, 	True	51
The grandma laughed and the girl smiled, by contrast, the grandma laughed.	1	True	True	1				, by contrast, 	False	54
The grandma laughed and the girl smiled; by contrast, the grandma laughed.	1	True	True	1				; by contrast, 	False	54
The grandma laughed and the girl smiled, on the other hand, the grandma laughed.	1	True	True	1				, on the other hand, 	False	60
The grandma laughed and the girl smiled; on the other hand, the grandma laughed.	1	True	True	1				; on the other hand, 	False	60
The grandma laughed and the girl smiled, thus, the grandma laughed.	1	True	True	1				, thus, 	True	47
The grandma laughed and the girl smiled; thus, the grandma laughed.	1	True	True	1				; thus, 	True	47
The grandma laughed and the girl smiled, that is, the grandma laughed.	1	True	True	1				, that is, 	True	50
The grandma laughed and the girl smiled; that is, the grandma laughed.	1	True	True	1				; that is, 	True	50
The grandma laughed and the girl smiled, therefore, the grandma laughed.	1	True	True	1				, therefore, 	True	52
The grandma laughed and the girl smiled; therefore, the grandma laughed.	1	True	True	1				; therefore, 	True	52
The grandma laughed and the girl smiled, in short, the grandma laughed.	1	True	True	1				, in short, 	True	51
The grandma laughed and the girl smiled; in short, the grandma laughed.	1	True	True	1				; in short, 	True	51
The grandma laughed and the girl smiled, by contrast, the girl smiled.	1	True	True	2				, by contrast, 	False	54
The grandma laughed and the girl smiled; by contrast, the girl smiled.	1	True	True	2				; by contrast, 	False	54
The grandma laughed and the girl smiled, on the other hand, the girl smiled.	1	True	True	2				, on the other hand, 	False	60
The grandma laughed and the girl smiled; on the other hand, the girl smiled.	1	True	True	2				; on the other hand, 	False	60
The grandma laughed and the girl smiled, thus, the girl smiled.	1	True	True	2				, thus, 	True	47
The grandma laughed and the girl smiled; thus, the girl smiled.	1	True	True	2				; thus, 	True	47
The grandma laughed and the girl smiled, that is, the girl smiled.	1	True	True	2				, that is, 	True	50
The grandma laughed and the girl smiled; that is, the girl smiled.	1	True	True	2				; that is, 	True	50
The grandma laughed and the girl smiled, therefore, the girl smiled.	1	True	True	2				, therefore, 	True	52
The grandma laughed and the girl smiled; therefore, the girl smiled.	1	True	True	2				; therefore, 	True	52
The grandma laughed and the girl smiled, in short, the girl smiled.	1	True	True	2				, in short, 	True	51
The grandma laughed and the girl smiled; in short, the girl smiled.	1	True	True	2				; in short, 	True	51
The grandma laughed and the girl smiled, by contrast, the girl laughed.	1	False	True	1				, by contrast, 	False	54
The grandma laughed and the girl smiled; by contrast, the girl laughed.	1	False	True	1				; by contrast, 	False	54
The grandma laughed and the girl smiled, on the other hand, the girl laughed.	1	False	True	1				, on the other hand, 	False	60
The grandma laughed and the girl smiled; on the other hand, the girl laughed.	1	False	True	1				; on the other hand, 	False	60
The grandma laughed and the girl smiled, thus, the girl laughed.	1	False	True	1				, thus, 	True	47
The grandma laughed and the girl smiled; thus, the girl laughed.	1	False	True	1				; thus, 	True	47
The grandma laughed and the girl smiled, that is, the girl laughed.	1	False	True	1				, that is, 	True	50
The grandma laughed and the girl smiled; that is, the girl laughed.	1	False	True	1				; that is, 	True	50
The grandma laughed and the girl smiled, therefore, the girl laughed.	1	False	True	1				, therefore, 	True	52
The grandma laughed and the girl smiled; therefore, the girl laughed.	1	False	True	1				; therefore, 	True	52
The grandma laughed and the girl smiled, in short, the girl laughed.	1	False	True	1				, in short, 	True	51
