Surprisal	Preposition	E/D	Connective	Crossing
34.251319885253906			; that is, 	E_nX
34.697235107421875			; therefore, 	E_nX
34.72468185424805			; in short, 	E_nX
35.82656478881836			; again, 	E_nX
36.73164367675781			; I repeat, 	E_nX
38.621437072753906			. Thus, 	E_nX
39.725975036621094			. That is, 	E_nX
39.250301361083984			. Therefore, 	E_nX
39.15955352783203			. In short, 	E_nX
39.522926330566406			. Again, 	E_nX
41.59247970581055			. I repeat, 	E_nX
38.82403564453125			; thus, 	E_nX
38.614036560058594			; that is, 	E_nX
39.690093994140625			; therefore, 	E_nX
38.89057159423828			; in short, 	E_nX
39.29191207885742			; again, 	E_nX
40.22980499267578			; I repeat, 	E_nX
35.81712341308594			. Thus, 	C_nX
37.00057601928711			. That is, 	C_nX
36.13405990600586			. Therefore, 	C_nX
37.212921142578125			. In short, 	C_nX
36.46570587158203			. Again, 	C_nX
37.064212799072266			. I repeat, 	C_nX
35.664451599121094			; thus, 	C_nX
36.42741775512695			; that is, 	C_nX
36.018463134765625			; therefore, 	C_nX
36.56732177734375			; in short, 	C_nX
36.156333923339844			; again, 	C_nX
35.99421310424805			; I repeat, 	C_nX
38.19609832763672			. Thus, 	C_nX
38.829559326171875			. That is, 	C_nX
38.6138916015625			. Therefore, 	C_nX
38.684356689453125			. In short, 	C_nX
39.312957763671875			. Again, 	C_nX
43.12128448486328			. I repeat, 	C_nX
38.468589782714844			; thus, 	C_nX
37.600345611572266			; that is, 	C_nX
39.191532135009766			; therefore, 	C_nX
38.16978073120117			; in short, 	C_nX
39.58049774169922			; again, 	C_nX
41.49522399902344			; I repeat, 	C_nX
36.096519470214844			. Thus, 	E_nX
36.784828186035156			. That is, 	E_nX
36.37732696533203			. Therefore, 	E_nX
37.24474334716797			. In short, 	E_nX
36.69179916381836			. Again, 	E_nX
38.040348052978516			. I repeat, 	E_nX
35.740989685058594			; thus, 	E_nX
36.24089431762695			; that is, 	E_nX
36.127967834472656			; therefore, 	E_nX
36.3835334777832			; in short, 	E_nX
36.12257385253906			; again, 	E_nX
36.276885986328125			; I repeat, 	E_nX
38.87342834472656			. Thus, 	E_nX
39.29905319213867			. That is, 	E_nX
39.15104675292969			. Therefore, 	E_nX
39.403682708740234			. In short, 	E_nX
40.316322326660156			. Again, 	E_nX
44.24839782714844			. I repeat, 	E_nX
39.33666229248047			; thus, 	E_nX
38.223602294921875			; that is, 	E_nX
40.088565826416016			; therefore, 	E_nX
39.44511413574219			; in short, 	E_nX
40.53089141845703			; again, 	E_nX
41.983116149902344			; I repeat, 	E_nX
38.79527282714844			. Thus, 	C_nX
39.39879608154297			. That is, 	C_nX
39.27147674560547			. Therefore, 	C_nX
39.036373138427734			. In short, 	C_nX
39.19565963745117			. Again, 	C_nX
41.475059509277344			. I repeat, 	C_nX
38.73598098754883			; thus, 	C_nX
38.385616302490234			; that is, 	C_nX
39.70286560058594			; therefore, 	C_nX
38.70023727416992			; in short, 	C_nX
38.882904052734375			; again, 	C_nX
39.84116744995117			; I repeat, 	C_nX
35.43566131591797			. Thus, 	C_nX
36.22399139404297			. That is, 	C_nX
35.44771194458008			. Therefore, 	C_nX
36.85263442993164			. In short, 	C_nX
37.13977813720703			. Again, 	C_nX
40.397491455078125			. I repeat, 	C_nX
35.779972076416016			; thus, 	C_nX
35.53045654296875			; that is, 	C_nX
35.925567626953125			; therefore, 	C_nX
36.4788703918457			; in short, 	C_nX
37.48516845703125			; again, 	C_nX
38.145263671875			; I repeat, 	C_nX
39.03355407714844			. Thus, 	E_nX
39.09144592285156			. That is, 	E_nX
39.46216583251953			. Therefore, 	E_nX
39.522430419921875			. In short, 	E_nX
40.59850311279297			. Again, 	E_nX
42.08794021606445			. I repeat, 	E_nX
39.15687561035156			; thus, 	E_nX
38.39509582519531			; that is, 	E_nX
39.6184196472168			; therefore, 	E_nX
39.00736999511719			; in short, 	E_nX
40.459266662597656			; again, 	E_nX
40.90403366088867			; I repeat, 	E_nX
40.317588806152344			. Thus, 	E_nX
41.22657775878906			. That is, 	E_nX
40.68757629394531			. Therefore, 	E_nX
41.49728012084961			. In short, 	E_nX
42.474971771240234			. Again, 	E_nX
44.069557189941406			. I repeat, 	E_nX
41.09718322753906			; thus, 	E_nX
41.84749984741211			; that is, 	E_nX
41.398590087890625			; therefore, 	E_nX
41.827640533447266			; in short, 	E_nX
43.316680908203125			; again, 	E_nX
43.96875762939453			; I repeat, 	E_nX
41.406211853027344			. Thus, 	C_nX
41.29657745361328			. That is, 	C_nX
41.76032257080078			. Therefore, 	C_nX
42.0017204284668			. In short, 	C_nX
43.557987213134766			. Again, 	C_nX
44.518096923828125			. I repeat, 	C_nX
41.518836975097656			; thus, 	C_nX
41.49238586425781			; that is, 	C_nX
41.98405456542969			; therefore, 	C_nX
41.685585021972656			; in short, 	C_nX
43.91192626953125			; again, 	C_nX
43.835899353027344			; I repeat, 	C_nX
38.06005096435547			. Thus, 	C_nX
39.0282096862793			. That is, 	C_nX
38.44171142578125			. Therefore, 	C_nX
39.004032135009766			. In short, 	C_nX
39.2968635559082			. Again, 	C_nX
41.78153991699219			. I repeat, 	C_nX
38.787559509277344			; thus, 	C_nX
38.78070068359375			; that is, 	C_nX
39.01106643676758			; therefore, 	C_nX
39.03053283691406			; in short, 	C_nX
39.65458679199219			; again, 	C_nX
41.03477478027344			; I repeat, 	C_nX
42.21030044555664			. Thus, 	E_nX
42.29063415527344			. That is, 	E_nX
42.68357849121094			. Therefore, 	E_nX
43.046897888183594			. In short, 	E_nX
44.51438903808594			. Again, 	E_nX
46.93609619140625			. I repeat, 	E_nX
42.26504898071289			; thus, 	E_nX
42.132198333740234			; that is, 	E_nX
42.820858001708984			; therefore, 	E_nX
42.65285873413086			; in short, 	E_nX
44.800254821777344			; again, 	E_nX
46.06391906738281			; I repeat, 	E_nX
38.16584777832031			. Thus, 	E_nX
39.29454803466797			. That is, 	E_nX
38.53974533081055			. Therefore, 	E_nX
39.079891204833984			. In short, 	E_nX
39.00166320800781			. Again, 	E_nX
41.635215759277344			. I repeat, 	E_nX
38.89157485961914			; thus, 	E_nX
39.232574462890625			; that is, 	E_nX
39.05371856689453			; therefore, 	E_nX
39.203208923339844			; in short, 	E_nX
39.33616256713867			; again, 	E_nX
41.09678268432617			; I repeat, 	E_nX
39.145503997802734			. Thus, 	C_nX
39.39716339111328			. That is, 	C_nX
39.62973403930664			. Therefore, 	C_nX
39.513614654541016			. In short, 	C_nX
40.36695098876953			. Again, 	C_nX
42.092994689941406			. I repeat, 	C_nX
39.12583541870117			; thus, 	C_nX
38.83331298828125			; that is, 	C_nX
39.58604431152344			; therefore, 	C_nX
38.97709655761719			; in short, 	C_nX
40.14273452758789			; again, 	C_nX
40.902469635009766			; I repeat, 	C_nX
40.90711212158203			. Thus, 	C_nX
42.03753662109375			. That is, 	C_nX
41.43378829956055			. Therefore, 	C_nX
42.15647888183594			. In short, 	C_nX
43.22532653808594			. Again, 	C_nX
46.394805908203125			. I repeat, 	C_nX
41.60157012939453			; thus, 	C_nX
42.36109924316406			; that is, 	C_nX
42.015037536621094			; therefore, 	C_nX
42.38092041015625			; in short, 	C_nX
43.96141815185547			; again, 	C_nX
45.998260498046875			; I repeat, 	C_nX
38.033233642578125			. Thus, 	E_nX
38.96134567260742			. That is, 	E_nX
38.404808044433594			. Therefore, 	E_nX
39.03411102294922			. In short, 	E_nX
39.306522369384766			. Again, 	E_nX
41.61069107055664			. I repeat, 	E_nX
38.74016571044922			; thus, 	E_nX
38.75528335571289			; that is, 	E_nX
38.94816589355469			; therefore, 	E_nX
39.087093353271484			; in short, 	E_nX
39.47879409790039			; again, 	E_nX
40.87649154663086			; I repeat, 	E_nX
41.73125457763672			. Thus, 	E_nX
41.80317687988281			. That is, 	E_nX
42.194427490234375			. Therefore, 	E_nX
42.312164306640625			. In short, 	E_nX
44.22422409057617			. Again, 	E_nX
45.96639633178711			. I repeat, 	E_nX
41.899757385253906			; thus, 	E_nX
42.087013244628906			; that is, 	E_nX
42.446014404296875			; therefore, 	E_nX
41.974361419677734			; in short, 	E_nX
44.7092170715332			; again, 	E_nX
45.34836196899414			; I repeat, 	E_nX
40.3454475402832			. Thus, 	C_nX
41.205596923828125			. That is, 	C_nX
40.72432327270508			. Therefore, 	C_nX
41.511512756347656			. In short, 	C_nX
42.76138687133789			. Again, 	C_nX
45.22499084472656			. I repeat, 	C_nX
41.100990295410156			; thus, 	C_nX
41.83552551269531			; that is, 	C_nX
41.367366790771484			; therefore, 	C_nX
41.801422119140625			; in short, 	C_nX
43.509456634521484			; again, 	C_nX
44.960689544677734			; I repeat, 	C_nX
39.29676055908203			. Thus, 	C_nX
39.44805145263672			. That is, 	C_nX
39.79266357421875			. Therefore, 	C_nX
39.648963928222656			. In short, 	C_nX
40.94121170043945			. Again, 	C_nX
42.38883590698242			. I repeat, 	C_nX
39.33329772949219			; thus, 	C_nX
38.69316101074219			; that is, 	C_nX
39.84341049194336			; therefore, 	C_nX
38.93488311767578			; in short, 	C_nX
40.66477966308594			; again, 	C_nX
41.10611343383789			; I repeat, 	C_nX
40.63862991333008			. Thus, 	E_nX
41.267921447753906			. That is, 	E_nX
41.044158935546875			. Therefore, 	E_nX
41.774871826171875			. In short, 	E_nX
42.764896392822266			. Again, 	E_nX
45.394866943359375			. I repeat, 	E_nX
41.23231506347656			; thus, 	E_nX
41.61421203613281			; that is, 	E_nX
41.53923797607422			; therefore, 	E_nX
41.97607421875			; in short, 	E_nX
43.212303161621094			; again, 	E_nX
44.97019958496094			; I repeat, 	E_nX
39.38649368286133			. Thus, 	E_nX
39.548789978027344			. That is, 	E_nX
39.8697509765625			. Therefore, 	E_nX
39.47958755493164			. In short, 	E_nX
40.68168258666992			. Again, 	E_nX
42.881675720214844			. I repeat, 	E_nX
39.56352996826172			; thus, 	E_nX
39.072696685791016			; that is, 	E_nX
40.01047897338867			; therefore, 	E_nX
38.92510223388672			; in short, 	E_nX
40.450111389160156			; again, 	E_nX
41.8505859375			; I repeat, 	E_nX
42.033668518066406			. Thus, 	C_nX
41.67361068725586			. That is, 	C_nX
42.431236267089844			. Therefore, 	C_nX
42.531681060791016			. In short, 	C_nX
44.20542526245117			. Again, 	C_nX
45.851261138916016			. I repeat, 	C_nX
42.06133270263672			; thus, 	C_nX
41.6005859375			; that is, 	C_nX
42.53732681274414			; therefore, 	C_nX
42.039127349853516			; in short, 	C_nX
44.304603576660156			; again, 	C_nX
45.089317321777344			; I repeat, 	C_nX
38.16423034667969			. Thus, 	C_nX
39.26841354370117			. That is, 	C_nX
38.5555305480957			. Therefore, 	C_nX
38.96487045288086			. In short, 	C_nX
39.127601623535156			. Again, 	C_nX
42.526485443115234			. I repeat, 	C_nX
38.86638641357422			; thus, 	C_nX
39.19527816772461			; that is, 	C_nX
39.00413131713867			; therefore, 	C_nX
39.08937072753906			; in short, 	C_nX
39.268280029296875			; again, 	C_nX
41.879417419433594			; I repeat, 	C_nX
37.60029983520508			. Thus, 	E_nX
38.469947814941406			. That is, 	E_nX
38.02650833129883			. Therefore, 	E_nX
38.435760498046875			. In short, 	E_nX
40.42795944213867			. Again, 	E_nX
40.678070068359375			. I repeat, 	E_nX
36.667991638183594			; thus, 	E_nX
36.40234375			; that is, 	E_nX
37.1657829284668			; therefore, 	E_nX
37.17506790161133			; in short, 	E_nX
38.84366226196289			; again, 	E_nX
38.11690139770508			; I repeat, 	E_nX
40.42043685913086			. Thus, 	E_nX
40.281341552734375			. That is, 	E_nX
40.180152893066406			. Therefore, 	E_nX
40.02583694458008			. In short, 	E_nX
41.507598876953125			. Again, 	E_nX
43.186485290527344			. I repeat, 	E_nX
40.820091247558594			; thus, 	E_nX
39.14992141723633			; that is, 	E_nX
40.50817108154297			; therefore, 	E_nX
40.178916931152344			; in short, 	E_nX
42.028892517089844			; again, 	E_nX
41.81057357788086			; I repeat, 	E_nX
38.16354751586914			. Thus, 	C_nX
39.31547546386719			. That is, 	C_nX
38.60089874267578			. Therefore, 	C_nX
39.00880813598633			. In short, 	C_nX
41.34403991699219			. Again, 	C_nX
42.48405456542969			. I repeat, 	C_nX
37.388702392578125			; thus, 	C_nX
36.5509033203125			; that is, 	C_nX
37.555484771728516			; therefore, 	C_nX
37.96622085571289			; in short, 	C_nX
39.83264923095703			; again, 	C_nX
39.54803466796875			; I repeat, 	C_nX
39.52618408203125			. Thus, 	C_nX
39.214874267578125			. That is, 	C_nX
39.26126480102539			. Therefore, 	C_nX
39.04840850830078			. In short, 	C_nX
40.074363708496094			. Again, 	C_nX
40.78750991821289			. I repeat, 	C_nX
39.792381286621094			; thus, 	C_nX
38.792537689208984			; that is, 	C_nX
39.71039581298828			; therefore, 	C_nX
38.958534240722656			; in short, 	C_nX
40.50071716308594			; again, 	C_nX
39.831398010253906			; I repeat, 	C_nX
38.537776947021484			. Thus, 	E_nX
39.33955001831055			. That is, 	E_nX
38.789390563964844			. Therefore, 	E_nX
39.17925262451172			. In short, 	E_nX
41.44002914428711			. Again, 	E_nX
42.124595642089844			. I repeat, 	E_nX
37.82579040527344			; thus, 	E_nX
36.79481887817383			; that is, 	E_nX
37.855831146240234			; therefore, 	E_nX
38.24980545043945			; in short, 	E_nX
39.99867248535156			; again, 	E_nX
39.351558685302734			; I repeat, 	E_nX
39.26005554199219			. Thus, 	E_nX
38.982383728027344			. That is, 	E_nX
39.17634963989258			. Therefore, 	E_nX
38.78689193725586			. In short, 	E_nX
40.325965881347656			. Again, 	E_nX
41.49723815917969			. I repeat, 	E_nX
39.60036849975586			; thus, 	E_nX
38.53306579589844			; that is, 	E_nX
39.696258544921875			; therefore, 	E_nX
38.84373474121094			; in short, 	E_nX
40.865760803222656			; again, 	E_nX
40.213592529296875			; I repeat, 	E_nX
36.79197692871094			. Thus, 	C_nX
37.881980895996094			. That is, 	C_nX
37.378883361816406			. Therefore, 	C_nX
37.638545989990234			. In short, 	C_nX
40.05717468261719			. Again, 	C_nX
40.61494445800781			. I repeat, 	C_nX
35.902992248535156			; thus, 	C_nX
35.7752571105957			; that is, 	C_nX
36.506187438964844			; therefore, 	C_nX
36.48660659790039			; in short, 	C_nX
38.56627655029297			; again, 	C_nX
37.76438903808594			; I repeat, 	C_nX
40.70991516113281			. Thus, 	C_nX
40.348907470703125			. That is, 	C_nX
40.285316467285156			. Therefore, 	C_nX
40.063697814941406			. In short, 	C_nX
41.460121154785156			. Again, 	C_nX
42.85523986816406			. I repeat, 	C_nX
41.30326843261719			; thus, 	C_nX
39.714881896972656			; that is, 	C_nX
40.8133430480957			; therefore, 	C_nX
40.472930908203125			; in short, 	C_nX
42.130924224853516			; again, 	C_nX
41.775325775146484			; I repeat, 	C_nX
38.990142822265625			. Thus, 	E_nX
38.47059631347656			. That is, 	E_nX
38.801910400390625			. Therefore, 	E_nX
38.77738952636719			. In short, 	E_nX
39.72863006591797			. Again, 	E_nX
40.244300842285156			. I repeat, 	E_nX
39.023712158203125			; thus, 	E_nX
37.57459259033203			; that is, 	E_nX
39.04747009277344			; therefore, 	E_nX
38.5550537109375			; in short, 	E_nX
39.914913177490234			; again, 	E_nX
39.363075256347656			; I repeat, 	E_nX
38.97296142578125			. Thus, 	E_nX
40.007835388183594			. That is, 	E_nX
39.47908020019531			. Therefore, 	E_nX
39.521018981933594			. In short, 	E_nX
41.47612762451172			. Again, 	E_nX
42.29728317260742			. I repeat, 	E_nX
38.29206848144531			; thus, 	E_nX
37.54013442993164			; that is, 	E_nX
38.549041748046875			; therefore, 	E_nX
38.55046844482422			; in short, 	E_nX
40.36581802368164			; again, 	E_nX
40.319820404052734			; I repeat, 	E_nX
40.2861328125			. Thus, 	C_nX
40.169891357421875			. That is, 	C_nX
40.0765495300293			. Therefore, 	C_nX
40.12628936767578			. In short, 	C_nX
41.14674758911133			. Again, 	C_nX
41.85639953613281			. I repeat, 	C_nX
40.428672790527344			; thus, 	C_nX
38.621437072753906			; that is, 	C_nX
40.24470901489258			; therefore, 	C_nX
40.11431121826172			; in short, 	C_nX
41.261802673339844			; again, 	C_nX
40.903228759765625			; I repeat, 	C_nX
37.90680694580078			. Thus, 	C_nX
38.670616149902344			. That is, 	C_nX
38.37379837036133			. Therefore, 	C_nX
38.519775390625			. In short, 	C_nX
40.4151496887207			. Again, 	C_nX
40.76544189453125			. I repeat, 	C_nX
36.9743766784668			; thus, 	C_nX
36.747161865234375			; that is, 	C_nX
37.4423828125			; therefore, 	C_nX
37.24403381347656			; in short, 	C_nX
39.19043731689453			; again, 	C_nX
38.780242919921875			; I repeat, 	C_nX
40.55181884765625			. Thus, 	E_nX
39.98033905029297			. That is, 	E_nX
40.21556091308594			. Therefore, 	E_nX
40.16327667236328			. In short, 	E_nX
41.390953063964844			. Again, 	E_nX
42.435630798339844			. I repeat, 	E_nX
40.70420455932617			; thus, 	E_nX
38.78147888183594			; that is, 	E_nX
40.41913986206055			; therefore, 	E_nX
40.26359558105469			; in short, 	E_nX
41.6210823059082			; again, 	E_nX
41.249534606933594			; I repeat, 	E_nX
37.04199981689453			. Thus, 	E_nX
38.01957321166992			. That is, 	E_nX
37.64262008666992			. Therefore, 	E_nX
37.75775146484375			. In short, 	E_nX
39.62409210205078			. Again, 	E_nX
40.3202018737793			. I repeat, 	E_nX
36.26435852050781			; thus, 	E_nX
36.15655517578125			; that is, 	E_nX
36.793174743652344			; therefore, 	E_nX
36.634490966796875			; in short, 	E_nX
38.47535705566406			; again, 	E_nX
38.27633285522461			; I repeat, 	E_nX
39.328399658203125			. Thus, 	C_nX
40.05741500854492			. That is, 	C_nX
39.687530517578125			. Therefore, 	C_nX
39.774269104003906			. In short, 	C_nX
41.826087951660156			. Again, 	C_nX
43.0499267578125			. I repeat, 	C_nX
38.62836837768555			; thus, 	C_nX
37.862796783447266			; that is, 	C_nX
38.74097442626953			; therefore, 	C_nX
38.8337287902832			; in short, 	C_nX
40.66310119628906			; again, 	C_nX
40.69892120361328			; I repeat, 	C_nX
38.469970703125			. Thus, 	C_nX
38.0656623840332			. That is, 	C_nX
38.321327209472656			. Therefore, 	C_nX
38.265323638916016			. In short, 	C_nX
39.13232421875			. Again, 	C_nX
39.421173095703125			. I repeat, 	C_nX
38.46769332885742			; thus, 	C_nX
37.016788482666016			; that is, 	C_nX
38.553504943847656			; therefore, 	C_nX
38.11884307861328			; in short, 	C_nX
39.22455596923828			; again, 	C_nX
38.53095626831055			; I repeat, 	C_nX
51.87372589111328			. Thus, 	E_nX
51.95038604736328			. That is, 	E_nX
52.049102783203125			. Therefore, 	E_nX
51.041786193847656			. In short, 	E_nX
54.29627227783203			. Again, 	E_nX
55.8393440246582			. I repeat, 	E_nX
53.21379089355469			; thus, 	E_nX
52.83957290649414			; that is, 	E_nX
54.089820861816406			; therefore, 	E_nX
53.07505798339844			; in short, 	E_nX
55.77982711791992			; again, 	E_nX
55.03852844238281			; I repeat, 	E_nX
59.168270111083984			. Thus, 	E_nX
56.75614929199219			. That is, 	E_nX
59.61345672607422			. Therefore, 	E_nX
57.96428680419922			. In short, 	E_nX
60.5443229675293			. Again, 	E_nX
59.73509979248047			. I repeat, 	E_nX
58.864418029785156			; thus, 	E_nX
56.73644256591797			; that is, 	E_nX
59.48851776123047			; therefore, 	E_nX
58.07213592529297			; in short, 	E_nX
59.92683792114258			; again, 	E_nX
58.08922576904297			; I repeat, 	E_nX
49.200870513916016			. Thus, 	C_nX
48.837196350097656			. That is, 	C_nX
50.14930725097656			. Therefore, 	C_nX
48.304779052734375			. In short, 	C_nX
50.5371208190918			. Again, 	C_nX
52.35087585449219			. I repeat, 	C_nX
49.5105094909668			; thus, 	C_nX
48.86955261230469			; that is, 	C_nX
50.93732452392578			; therefore, 	C_nX
49.614349365234375			; in short, 	C_nX
50.71451187133789			; again, 	C_nX
51.00643539428711			; I repeat, 	C_nX
61.7105598449707			. Thus, 	C_nX
60.16790771484375			. That is, 	C_nX
61.64667510986328			. Therefore, 	C_nX
60.89896011352539			. In short, 	C_nX
64.11753845214844			. Again, 	C_nX
63.16872787475586			. I repeat, 	C_nX
62.36763000488281			; thus, 	C_nX
60.92670440673828			; that is, 	C_nX
62.71764373779297			; therefore, 	C_nX
61.65632629394531			; in short, 	C_nX
64.56135559082031			; again, 	C_nX
61.99250793457031			; I repeat, 	C_nX
51.77399444580078			. Thus, 	E_nX
50.83498764038086			. That is, 	E_nX
52.71098327636719			. Therefore, 	E_nX
50.70848846435547			. In short, 	E_nX
53.371185302734375			. Again, 	E_nX
54.58671569824219			. I repeat, 	E_nX
51.91615295410156			; thus, 	E_nX
51.15105438232422			; that is, 	E_nX
53.427894592285156			; therefore, 	E_nX
51.93387985229492			; in short, 	E_nX
54.14226150512695			; again, 	E_nX
53.5692024230957			; I repeat, 	E_nX
61.25828552246094			. Thus, 	E_nX
59.1634521484375			. That is, 	E_nX
61.140541076660156			. Therefore, 	E_nX
59.91218948364258			. In short, 	E_nX
63.486576080322266			. Again, 	E_nX
62.938777923583984			. I repeat, 	E_nX
62.01194381713867			; thus, 	E_nX
60.094886779785156			; that is, 	E_nX
62.075164794921875			; therefore, 	E_nX
60.661949157714844			; in short, 	E_nX
63.75733947753906			; again, 	E_nX
61.36625289916992			; I repeat, 	E_nX
50.809078216552734			. Thus, 	C_nX
50.89936828613281			. That is, 	C_nX
51.12776184082031			. Therefore, 	C_nX
49.90536880493164			. In short, 	C_nX
53.00571823120117			. Again, 	C_nX
55.26240921020508			. I repeat, 	C_nX
52.15214157104492			; thus, 	C_nX
51.726192474365234			; that is, 	C_nX
52.878822326660156			; therefore, 	C_nX
51.72672653198242			; in short, 	C_nX
54.03248596191406			; again, 	C_nX
53.84489822387695			; I repeat, 	C_nX
61.84602355957031			. Thus, 	C_nX
59.447303771972656			. That is, 	C_nX
62.421836853027344			. Therefore, 	C_nX
60.75387954711914			. In short, 	C_nX
63.311466217041016			. Again, 	C_nX
61.45799255371094			. I repeat, 	C_nX
61.54065704345703			; thus, 	C_nX
59.82904815673828			; that is, 	C_nX
62.39455795288086			; therefore, 	C_nX
61.092613220214844			; in short, 	C_nX
63.22122573852539			; again, 	C_nX
60.25566864013672			; I repeat, 	C_nX
61.67462921142578			. Thus, 	E_nX
59.999267578125			. That is, 	E_nX
61.947139739990234			. Therefore, 	E_nX
61.134437561035156			. In short, 	E_nX
64.51559448242188			. Again, 	E_nX
63.519351959228516			. I repeat, 	E_nX
62.26597213745117			; thus, 	E_nX
60.378868103027344			; that is, 	E_nX
62.978271484375			; therefore, 	E_nX
61.748985290527344			; in short, 	E_nX
64.17971801757812			; again, 	E_nX
61.82297897338867			; I repeat, 	E_nX
49.858280181884766			. Thus, 	E_nX
49.10408020019531			. That is, 	E_nX
50.64112091064453			. Therefore, 	E_nX
48.47044372558594			. In short, 	E_nX
51.55670166015625			. Again, 	E_nX
51.69683837890625			. I repeat, 	E_nX
50.25096130371094			; thus, 	E_nX
48.96319580078125			; that is, 	E_nX
51.5643310546875			; therefore, 	E_nX
49.46336364746094			; in short, 	E_nX
51.901336669921875			; again, 	E_nX
51.02471923828125			; I repeat, 	E_nX
60.548553466796875			. Thus, 	C_nX
58.19435501098633			. That is, 	C_nX
61.31019973754883			. Therefore, 	C_nX
59.60791015625			. In short, 	C_nX
62.76949691772461			. Again, 	C_nX
61.74240493774414			. I repeat, 	C_nX
60.228965759277344			; thus, 	C_nX
57.76948547363281			; that is, 	C_nX
61.30579376220703			; therefore, 	C_nX
59.59162139892578			; in short, 	C_nX
61.88130569458008			; again, 	C_nX
59.849422454833984			; I repeat, 	C_nX
51.28123092651367			. Thus, 	C_nX
51.160606384277344			. That is, 	C_nX
51.45338439941406			. Therefore, 	C_nX
50.09226989746094			. In short, 	C_nX
53.37080383300781			. Again, 	C_nX
