inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
95.14183044433594	0	False	False			that	; in short, 	43
54.36156463623047	0	True	False			that	; by contrast, 	48
54.36369323730469	0	True	False			that	; in short, 	45
67.95391082763672	0	True	False			that	; by contrast, 	46
67.95604705810547	0	True	False			that	; in short, 	43
81.54759216308594	0	True	False			that	; by contrast, 	48
81.54957580566406	0	True	False			that	; in short, 	45
95.13993072509766	0	True	False			that	; by contrast, 	46
95.14192962646484	0	True	False			that	; in short, 	43
54.36384582519531	0	False	False			that	; by contrast, 	48
54.364830017089844	0	False	False			that	; in short, 	45
67.95619201660156	0	False	False			that	; by contrast, 	46
67.95718383789062	0	False	False			that	; in short, 	43
81.5453872680664	0	False	False			that	; by contrast, 	48
81.54861450195312	0	False	False			that	; in short, 	45
95.13773345947266	0	False	False			that	; by contrast, 	46
95.1409683227539	0	False	False			that	; in short, 	43
54.36260223388672	1	True	False			that	; by contrast, 	56
54.363189697265625	1	True	False			that	; in short, 	53
67.95494842529297	1	True	False			that	; by contrast, 	54
67.95555114746094	1	True	False			that	; in short, 	51
81.5479736328125	1	True	False			that	; by contrast, 	56
81.54910278320312	1	True	False			that	; in short, 	53
95.14032745361328	1	True	False			that	; by contrast, 	54
95.14146423339844	1	True	False			that	; in short, 	51
54.36283493041992	1	False	False			that	; by contrast, 	56
54.36282730102539	1	False	False			that	; in short, 	53
67.95519256591797	1	False	False			that	; by contrast, 	54
67.95519256591797	1	False	False			that	; in short, 	51
81.54767608642578	1	False	False			that	; by contrast, 	56
81.54947662353516	1	False	False			that	; in short, 	53
95.14002227783203	1	False	False			that	; by contrast, 	54
95.141845703125	1	False	False			that	; in short, 	51
54.36160659790039	1	True	False			that	; by contrast, 	56
54.361717224121094	1	True	False			that	; in short, 	53
67.9539566040039	1	True	False			that	; by contrast, 	54
67.95407104492188	1	True	False			that	; in short, 	51
81.54676055908203	1	True	False			that	; by contrast, 	56
81.54888916015625	1	True	False			that	; in short, 	53
95.13911437988281	1	True	False			that	; by contrast, 	54
95.14125061035156	1	True	False			that	; in short, 	51
54.361480712890625	1	False	False			that	; by contrast, 	56
54.36233901977539	1	False	False			that	; in short, 	53
67.9538345336914	1	False	False			that	; by contrast, 	54
67.9546890258789	1	False	False			that	; in short, 	51
81.54696655273438	1	False	False			that	; by contrast, 	56
81.54840850830078	1	False	False			that	; in short, 	53
95.13931274414062	1	False	False			that	; by contrast, 	54
95.14076232910156	1	False	False			that	; in short, 	51
54.363006591796875	1	True	False			that	; by contrast, 	57
54.363075256347656	1	True	False			that	; in short, 	54
67.95536041259766	1	True	False			that	; by contrast, 	55
67.95543670654297	1	True	False			that	; in short, 	52
81.54796600341797	1	True	False			that	; by contrast, 	57
81.5489501953125	1	True	False			that	; in short, 	54
95.14031219482422	1	True	False			that	; by contrast, 	55
95.14131927490234	1	True	False			that	; in short, 	52
54.36236572265625	1	False	False			that	; by contrast, 	57
54.362640380859375	1	False	False			that	; in short, 	54
67.95471954345703	1	False	False			that	; by contrast, 	55
67.95500183105469	1	False	False			that	; in short, 	52
81.54784393310547	1	False	False			that	; by contrast, 	57
81.54936981201172	1	False	False			that	; in short, 	54
95.14019012451172	1	False	False			that	; by contrast, 	55
95.14173889160156	1	False	False			that	; in short, 	52
54.361419677734375	1	True	False			that	; by contrast, 	57
54.36194610595703	1	True	False			that	; in short, 	54
67.95378875732422	1	True	False			that	; by contrast, 	55
67.95431518554688	1	True	False			that	; in short, 	52
81.54710388183594	1	True	False			that	; by contrast, 	57
81.54890441894531	1	True	False			that	; in short, 	54
95.13947296142578	1	True	False			that	; by contrast, 	55
95.14126586914062	1	True	False			that	; in short, 	52
54.36225891113281	1	False	False			that	; by contrast, 	57
54.36252212524414	1	False	False			that	; in short, 	54
67.95462036132812	1	False	False			that	; by contrast, 	55
67.95489501953125	1	False	False			that	; in short, 	52
81.54728698730469	1	False	False			that	; by contrast, 	57
81.54835510253906	1	False	False			that	; in short, 	54
95.13965606689453	1	False	False			that	; by contrast, 	55
95.1407241821289	1	False	False			that	; in short, 	52
54.364463806152344	2	True	False			that	; by contrast, 	48
54.365631103515625	2	True	False			that	; in short, 	45
67.95682525634766	2	True	False			that	; by contrast, 	46
67.95799255371094	2	True	False			that	; in short, 	43
81.54784393310547	2	True	False			that	; by contrast, 	48
81.548095703125	2	True	False			that	; in short, 	45
95.14019775390625	2	True	False			that	; by contrast, 	46
95.14044952392578	2	True	False			that	; in short, 	43
54.363380432128906	2	False	False			that	; by contrast, 	48
54.36494064331055	2	False	False			that	; in short, 	45
67.95574188232422	2	False	False			that	; by contrast, 	46
67.9572982788086	2	False	False			that	; in short, 	43
81.54722595214844	2	False	False			that	; by contrast, 	48
81.54842376708984	2	False	False			that	; in short, 	45
95.13957214355469	2	False	False			that	; by contrast, 	46
95.14078521728516	2	False	False			that	; in short, 	43
54.36314392089844	2	True	False			that	; by contrast, 	48
54.36477279663086	2	True	False			that	; in short, 	45
67.95549774169922	2	True	False			that	; by contrast, 	46
67.9571304321289	2	True	False			that	; in short, 	43
81.54645538330078	2	True	False			that	; by contrast, 	48
81.54828643798828	2	True	False			that	; in short, 	45
95.1388168334961	2	True	False			that	; by contrast, 	46
95.14064025878906	2	True	False			that	; in short, 	43
54.36421203613281	2	False	False			that	; by contrast, 	48
54.36546325683594	2	False	False			that	; in short, 	45
67.95657348632812	2	False	False			that	; by contrast, 	46
67.95781707763672	2	False	False			that	; in short, 	43
81.54730224609375	2	False	False			that	; by contrast, 	48
81.54814910888672	2	False	False			that	; in short, 	45
95.1396484375	2	False	False			that	; by contrast, 	46
95.1405029296875	2	False	False			that	; in short, 	43
54.354148864746094	2	True	False			that	; by contrast, 	45
54.363136291503906	2	True	False			that	; in short, 	42
67.94648742675781	2	True	False			that	; by contrast, 	43
67.95549774169922	2	True	False			that	; in short, 	40
81.54737091064453	2	True	False			that	; by contrast, 	45
81.54804992675781	2	True	False			that	; in short, 	42
95.13970947265625	2	True	False			that	; by contrast, 	43
95.14042663574219	2	True	False			that	; in short, 	40
54.34291458129883	2	False	False			that	; by contrast, 	45
54.36125183105469	2	False	False			that	; in short, 	42
67.93525695800781	2	False	False			that	; by contrast, 	43
67.95362091064453	2	False	False			that	; in short, 	40
81.54673767089844	2	False	False			that	; by contrast, 	45
81.54833984375	2	False	False			that	; in short, 	42
95.13907623291016	2	False	False			that	; by contrast, 	43
95.14070892333984	2	False	False			that	; in short, 	40
54.34026336669922	2	True	False			that	; by contrast, 	45
54.359867095947266	2	True	False			that	; in short, 	42
67.9326171875	2	True	False			that	; by contrast, 	43
67.95223236083984	2	True	False			that	; in short, 	40
81.54597473144531	2	True	False			that	; by contrast, 	45
81.54813385009766	2	True	False			that	; in short, 	42
95.13832092285156	2	True	False			that	; by contrast, 	43
95.1405029296875	2	True	False			that	; in short, 	40
54.352622985839844	2	False	False			that	; by contrast, 	45
54.362266540527344	2	False	False			that	; in short, 	42
67.9449691772461	2	False	False			that	; by contrast, 	43
67.95462799072266	2	False	False			that	; in short, 	40
81.54681396484375	2	False	False			that	; by contrast, 	45
81.54803466796875	2	False	False			that	; in short, 	42
95.13917541503906	2	False	False			that	; by contrast, 	43
95.14039611816406	2	False	False			that	; in short, 	40
54.35272979736328	3	True	False			that	; by contrast, 	55
54.360679626464844	3	True	False			that	; in short, 	52
67.9450912475586	3	True	False			that	; by contrast, 	53
67.95304107666016	3	True	False			that	; in short, 	50
81.53514862060547	3	True	False			that	; by contrast, 	55
81.54019165039062	3	True	False			that	; in short, 	52
95.12751007080078	3	True	False			that	; by contrast, 	53
95.13255310058594	3	True	False			that	; in short, 	50
54.35779571533203	3	False	False			that	; by contrast, 	55
54.36167526245117	3	False	False			that	; in short, 	52
67.95014953613281	3	False	False			that	; by contrast, 	53
67.95404052734375	3	False	False			that	; in short, 	50
81.53144073486328	3	False	False			that	; by contrast, 	55
81.53955078125	3	False	False			that	; in short, 	52
95.1238021850586	3	False	False			that	; by contrast, 	53
95.13191223144531	3	False	False			that	; in short, 	50
54.35773849487305	3	True	False			that	; by contrast, 	55
54.36150360107422	3	True	False			that	; in short, 	52
67.95010375976562	3	True	False			that	; by contrast, 	53
67.953857421875	3	True	False			that	; in short, 	50
81.53108215332031	3	True	False			that	; by contrast, 	55
81.53885650634766	3	True	False			that	; in short, 	52
95.12344360351562	3	True	False			that	; by contrast, 	53
95.13121795654297	3	True	False			that	; in short, 	50
54.35203552246094	3	False	False			that	; by contrast, 	55
54.360435485839844	3	False	False			that	; in short, 	52
67.94439697265625	3	False	False			that	; by contrast, 	53
67.95279693603516	3	False	False			that	; in short, 	50
81.53463745117188	3	False	False			that	; by contrast, 	55
81.53968811035156	3	False	False			that	; in short, 	52
95.12701416015625	3	False	False			that	; by contrast, 	53
95.13204193115234	3	False	False			that	; in short, 	50
54.35790252685547	3	True	False			that	; by contrast, 	54
54.36314392089844	3	True	False			that	; in short, 	51
67.95025634765625	3	True	False			that	; by contrast, 	52
67.95550537109375	3	True	False			that	; in short, 	49
81.53623962402344	3	True	False			that	; by contrast, 	54
81.54102325439453	3	True	False			that	; in short, 	51
95.12860107421875	3	True	False			that	; by contrast, 	52
95.13338470458984	3	True	False			that	; in short, 	49
54.35972213745117	3	False	False			that	; by contrast, 	54
54.36314010620117	3	False	False			that	; in short, 	51
67.95207214355469	3	False	False			that	; by contrast, 	52
67.95550537109375	3	False	False			that	; in short, 	49
81.53298950195312	3	False	False			that	; by contrast, 	54
81.54078674316406	3	False	False			that	; in short, 	51
95.1253433227539	3	False	False			that	; by contrast, 	52
95.13314819335938	3	False	False			that	; in short, 	49
54.359840393066406	3	True	False			that	; by contrast, 	54
54.36299514770508	3	True	False			that	; in short, 	51
67.95219421386719	3	True	False			that	; by contrast, 	52
67.95536041259766	3	True	False			that	; in short, 	49
81.53300476074219	3	True	False			that	; by contrast, 	54
81.54063415527344	3	True	False			that	; in short, 	51
95.12535858154297	3	True	False			that	; by contrast, 	52
95.13299560546875	3	True	False			that	; in short, 	49
54.35828399658203	3	False	False			that	; by contrast, 	54
54.36314392089844	3	False	False			that	; in short, 	51
67.95063781738281	3	False	False			that	; by contrast, 	52
67.95550537109375	3	False	False			that	; in short, 	49
81.53600311279297	3	False	False			that	; by contrast, 	54
81.54094696044922	3	False	False			that	; in short, 	51
95.12834930419922	3	False	False			that	; by contrast, 	52
95.13330841064453	3	False	False			that	; in short, 	49
54.312957763671875	4	True	False			that	; by contrast, 	57
54.36052703857422	4	True	False			that	; in short, 	54
67.90531921386719	4	True	False			that	; by contrast, 	55
67.95288848876953	4	True	False			that	; in short, 	52
81.54613494873047	4	True	False			that	; by contrast, 	57
81.55038452148438	4	True	False			that	; in short, 	54
95.13849639892578	4	True	False			that	; by contrast, 	55
95.14274597167969	4	True	False			that	; in short, 	52
54.33196258544922	4	False	False			that	; by contrast, 	57
54.363555908203125	4	False	False			that	; in short, 	54
67.92432403564453	4	False	False			that	; by contrast, 	55
67.9559097290039	4	False	False			that	; in short, 	52
81.54866027832031	4	False	False			that	; by contrast, 	57
81.55130767822266	4	False	False			that	; in short, 	54
95.14102172851562	4	False	False			that	; by contrast, 	55
95.1436538696289	4	False	False			that	; in short, 	52
54.349220275878906	4	True	False			that	; by contrast, 	57
54.36505126953125	4	True	False			that	; in short, 	54
67.94157409667969	4	True	False			that	; by contrast, 	55
67.9574203491211	4	True	False			that	; in short, 	52
81.55121612548828	4	True	False			that	; by contrast, 	57
81.55217742919922	4	True	False			that	; in short, 	54
95.14356231689453	4	True	False			that	; by contrast, 	55
95.1445541381836	4	True	False			that	; in short, 	52
54.342010498046875	4	False	False			that	; by contrast, 	57
54.36357116699219	4	False	False			that	; in short, 	54
67.93435668945312	4	False	False			that	; by contrast, 	55
67.95594024658203	4	False	False			that	; in short, 	52
81.55037689208984	4	False	False			that	; by contrast, 	57
81.55168914794922	4	False	False			that	; in short, 	54
95.14271545410156	4	False	False			that	; by contrast, 	55
95.14405822753906	4	False	False			that	; in short, 	52
54.36278533935547	4	True	False			that	; by contrast, 	61
54.364234924316406	4	True	False			that	; in short, 	58
67.95514678955078	4	True	False			that	; by contrast, 	59
67.95659637451172	4	True	False			that	; in short, 	56
81.54603576660156	4	True	False			that	; by contrast, 	61
81.54933166503906	4	True	False			that	; in short, 	58
95.1384048461914	4	True	False			that	; by contrast, 	59
95.14169311523438	4	True	False			that	; in short, 	56
54.36225891113281	4	False	False			that	; by contrast, 	61
54.36489486694336	4	False	False			that	; in short, 	58
67.95462799072266	4	False	False			that	; by contrast, 	59
67.95726013183594	4	False	False			that	; in short, 	56
81.54903411865234	4	False	False			that	; by contrast, 	61
81.55077362060547	4	False	False			that	; in short, 	58
95.14138793945312	4	False	False			that	; by contrast, 	59
95.14313507080078	4	False	False			that	; in short, 	56
54.36417007446289	4	True	False			that	; by contrast, 	61
54.36570358276367	4	True	False			that	; in short, 	58
67.95652770996094	4	True	False			that	; by contrast, 	59
67.95806884765625	4	True	False			that	; in short, 	56
81.55096435546875	4	True	False			that	; by contrast, 	61
81.55180358886719	4	True	False			that	; in short, 	58
95.14332580566406	4	True	False			that	; by contrast, 	59
95.1441650390625	4	True	False			that	; in short, 	56
54.36415100097656	4	False	False			that	; by contrast, 	61
54.36500549316406	4	False	False			that	; in short, 	58
67.95651245117188	4	False	False			that	; by contrast, 	59
67.95736694335938	4	False	False			that	; in short, 	56
81.54943084716797	4	False	False			that	; by contrast, 	61
81.55104064941406	4	False	False			that	; in short, 	58
95.14178466796875	4	False	False			that	; by contrast, 	59
95.14340209960938	4	False	False			that	; in short, 	56
54.24794006347656	5	True	False			that	; by contrast, 	71
54.30413055419922	5	True	False			that	; in short, 	68
67.84028625488281	5	True	False			that	; by contrast, 	69
67.896484375	5	True	False			that	; in short, 	66
81.52825164794922	5	True	False			that	; by contrast, 	71
81.5383529663086	5	True	False			that	; in short, 	68
95.12059783935547	5	True	False			that	; by contrast, 	69
95.13070678710938	5	True	False			that	; in short, 	66
53.940338134765625	5	False	False			that	; by contrast, 	71
54.13040542602539	5	False	False			that	; in short, 	68
67.53268432617188	5	False	False			that	; by contrast, 	69
67.72276306152344	5	False	False			that	; in short, 	66
81.52189636230469	5	False	False			that	; by contrast, 	71
81.53094482421875	5	False	False			that	; in short, 	68
95.1142349243164	5	False	False			that	; by contrast, 	69
95.12330627441406	5	False	False			that	; in short, 	66
53.94158172607422	5	True	False			that	; by contrast, 	71
54.13965606689453	5	True	False			that	; in short, 	68
67.533935546875	5	True	False			that	; by contrast, 	69
67.73202514648438	5	True	False			that	; in short, 	66
81.52336120605469	5	True	False			that	; by contrast, 	71
81.53209686279297	5	True	False			that	; in short, 	68
95.11571502685547	5	True	False			that	; by contrast, 	69
95.12447357177734	5	True	False			that	; in short, 	66
54.2553825378418	5	False	False			that	; by contrast, 	71
54.29206466674805	5	False	False			that	; in short, 	68
67.84773254394531	5	False	False			that	; by contrast, 	69
67.88442993164062	5	False	False			that	; in short, 	66
81.53031921386719	5	False	False			that	; by contrast, 	71
81.53929138183594	5	False	False			that	; in short, 	68
95.1226806640625	5	False	False			that	; by contrast, 	69
95.13166809082031	5	False	False			that	; in short, 	66
54.359100341796875	5	True	False			that	; by contrast, 	66
54.36500549316406	5	True	False			that	; in short, 	63
67.95145416259766	5	True	False			that	; by contrast, 	64
67.95735931396484	5	True	False			that	; in short, 	61
81.52703094482422	5	True	False			that	; by contrast, 	66
81.53581237792969	5	True	False			that	; in short, 	63
95.11939239501953	5	True	False			that	; by contrast, 	64
95.128173828125	5	True	False			that	; in short, 	61
54.346473693847656	5	False	False			that	; by contrast, 	66
54.353424072265625	5	False	False			that	; in short, 	63
67.93882751464844	5	False	False			that	; by contrast, 	64
67.94578552246094	5	False	False			that	; in short, 	61
81.52679443359375	5	False	False			that	; by contrast, 	66
81.53466033935547	5	False	False			that	; in short, 	63
95.11914825439453	5	False	False			that	; by contrast, 	64
95.12701416015625	5	False	False			that	; in short, 	61
54.346336364746094	5	True	False			that	; by contrast, 	66
54.35403823852539	5	True	False			that	; in short, 	63
67.93869018554688	5	True	False			that	; by contrast, 	64
67.94639587402344	5	True	False			that	; in short, 	61
81.52896118164062	5	True	False			that	; by contrast, 	66
81.53598022460938	5	True	False			that	; in short, 	63
95.1213150024414	5	True	False			that	; by contrast, 	64
95.12832641601562	5	True	False			that	; in short, 	61
54.35923767089844	5	False	False			that	; by contrast, 	66
54.365074157714844	5	False	False			that	; in short, 	63
67.95159149169922	5	False	False			that	; by contrast, 	64
67.95743560791016	5	False	False			that	; in short, 	61
81.52850341796875	5	False	False			that	; by contrast, 	66
81.53729248046875	5	False	False			that	; in short, 	63
95.120849609375	5	False	False			that	; by contrast, 	64
95.12964630126953	5	False	False			that	; in short, 	61
54.36161422729492	6	True	False			that	; by contrast, 	58
54.362083435058594	6	True	False			that	; in short, 	55
67.95397186279297	6	True	False			that	; by contrast, 	56
67.9544448852539	6	True	False			that	; in short, 	53
81.54647827148438	6	True	False			that	; by contrast, 	58
81.54853820800781	6	True	False			that	; in short, 	55
95.13882446289062	6	True	False			that	; by contrast, 	56
95.14089965820312	6	True	False			that	; in short, 	53
54.35813522338867	6	False	False			that	; by contrast, 	58
54.360496520996094	6	False	False			that	; in short, 	55
67.95049285888672	6	False	False			that	; by contrast, 	56
67.95285034179688	6	False	False			that	; in short, 	53
81.54634094238281	6	False	False			that	; by contrast, 	58
81.54898071289062	6	False	False			that	; in short, 	55
95.13868713378906	6	False	False			that	; by contrast, 	56
95.14134216308594	6	False	False			that	; in short, 	53
54.357200622558594	6	True	False			that	; by contrast, 	58
54.36223602294922	6	True	False			that	; in short, 	55
67.94956970214844	6	True	False			that	; by contrast, 	56
67.95460510253906	6	True	False			that	; in short, 	53
81.5448989868164	6	True	False			that	; by contrast, 	58
81.54822540283203	6	True	False			that	; in short, 	55
95.13726043701172	6	True	False			that	; by contrast, 	56
95.1406021118164	6	True	False			that	; in short, 	53
54.361541748046875	6	False	False			that	; by contrast, 	58
54.363197326660156	6	False	False			that	; in short, 	55
67.95391082763672	6	False	False			that	; by contrast, 	56
67.95556640625	6	False	False			that	; in short, 	53
81.54496765136719	6	False	False			that	; by contrast, 	58
81.54754638671875	6	False	False			that	; in short, 	55
95.1373291015625	6	False	False			that	; by contrast, 	56
95.13990783691406	6	False	False			that	; in short, 	53
54.36561965942383	6	True	False			that	; by contrast, 	58
54.365421295166016	6	True	False			that	; in short, 	55
67.95796966552734	6	True	False			that	; by contrast, 	56
67.95777893066406	6	True	False			that	; in short, 	53
81.54682159423828	6	True	False			that	; by contrast, 	58
81.54846954345703	6	True	False			that	; in short, 	55
95.13917541503906	6	True	False			that	; by contrast, 	56
95.14081573486328	6	True	False			that	; in short, 	53
54.36556625366211	6	False	False			that	; by contrast, 	58
54.36571502685547	6	False	False			that	; in short, 	55
67.95791625976562	6	False	False			that	; by contrast, 	56
67.95807647705078	6	False	False			that	; in short, 	53
81.54669189453125	6	False	False			that	; by contrast, 	58
81.54891967773438	6	False	False			that	; in short, 	55
95.1390380859375	6	False	False			that	; by contrast, 	56
95.14128112792969	6	False	False			that	; in short, 	53
54.365196228027344	6	True	False			that	; by contrast, 	58
54.36531448364258	6	True	False			that	; in short, 	55
67.95756530761719	6	True	False			that	; by contrast, 	56
67.95767211914062	6	True	False			that	; in short, 	53
81.54595947265625	6	True	False			that	; by contrast, 	58
81.54844665527344	6	True	False			that	; in short, 	55
95.13833618164062	6	True	False			that	; by contrast, 	56
95.14080810546875	6	True	False			that	; in short, 	53
54.36518859863281	6	False	False			that	; by contrast, 	58
54.365055084228516	6	False	False			that	; in short, 	55
67.95755004882812	6	False	False			that	; by contrast, 	56
67.95741271972656	6	False	False			that	; in short, 	53
81.54605102539062	6	False	False			that	; by contrast, 	58
81.54786682128906	6	False	False			that	; in short, 	55
95.13842010498047	6	False	False			that	; by contrast, 	56
95.14022827148438	6	False	False			that	; in short, 	53
54.34417724609375	7	True	False			that	; by contrast, 	57
54.36027908325195	7	True	False			that	; in short, 	54
67.93653106689453	7	True	False			that	; by contrast, 	55
67.95264434814453	7	True	False			that	; in short, 	52
81.53577423095703	7	True	False			that	; by contrast, 	57
81.54484558105469	7	True	False			that	; in short, 	54
95.12812805175781	7	True	False			that	; by contrast, 	55
95.13720703125	7	True	False			that	; in short, 	52
54.338043212890625	7	False	False			that	; by contrast, 	57
54.360740661621094	7	False	False			that	; in short, 	54
67.9303970336914	7	False	False			that	; by contrast, 	55
67.9531021118164	7	False	False			that	; in short, 	52
81.54193878173828	7	False	False			that	; by contrast, 	57
81.54557800292969	7	False	False			that	; in short, 	54
95.13429260253906	7	False	False			that	; by contrast, 	55
95.137939453125	7	False	False			that	; in short, 	52
54.34433364868164	7	True	False			that	; by contrast, 	57
54.36137390136719	7	True	False			that	; in short, 	54
67.93668365478516	7	True	False			that	; by contrast, 	55
67.9537353515625	7	True	False			that	; in short, 	52
81.54248809814453	7	True	False			that	; by contrast, 	57
81.54557037353516	7	True	False			that	; in short, 	54
95.13483428955078	7	True	False			that	; by contrast, 	55
95.13792419433594	7	True	False			that	; in short, 	52
54.35020065307617	7	False	False			that	; by contrast, 	57
54.36116027832031	7	False	False			that	; in short, 	54
67.94255065917969	7	False	False			that	; by contrast, 	55
67.95352172851562	7	False	False			that	; in short, 	52
81.53863525390625	7	False	False			that	; by contrast, 	57
81.545654296875	7	False	False			that	; in short, 	54
95.1309814453125	7	False	False			that	; by contrast, 	55
95.13800811767578	7	False	False			that	; in short, 	52
54.35205841064453	7	True	False			that	; by contrast, 	61
54.359317779541016	7	True	False			that	; in short, 	58
67.94441223144531	7	True	False			that	; by contrast, 	59
67.95167541503906	7	True	False			that	; in short, 	56
81.53972625732422	7	True	False			that	; by contrast, 	61
81.5455551147461	7	True	False			that	; in short, 	58
95.132080078125	7	True	False			that	; by contrast, 	59
95.1379165649414	7	True	False			that	; in short, 	56
54.34119415283203	7	False	False			that	; by contrast, 	61
54.356719970703125	7	False	False			that	; in short, 	58
67.93354797363281	7	False	False			that	; by contrast, 	59
67.9490737915039	7	False	False			that	; in short, 	56
81.54302978515625	7	False	False			that	; by contrast, 	61
81.54536437988281	7	False	False			that	; in short, 	58
95.13538360595703	7	False	False			that	; by contrast, 	59
95.1377182006836	7	False	False			that	; in short, 	56
54.34395217895508	7	True	False			that	; by contrast, 	61
54.35723876953125	7	True	False			that	; in short, 	58
67.9363021850586	7	True	False			that	; by contrast, 	59
67.9496078491211	7	True	False			that	; in short, 	56
81.54353332519531	7	True	False			that	; by contrast, 	61
81.54546356201172	7	True	False			that	; in short, 	58
95.13587951660156	7	True	False			that	; by contrast, 	59
95.13782501220703	7	True	False			that	; in short, 	56
54.35319519042969	7	False	False			that	; by contrast, 	61
54.35923767089844	7	False	False			that	; in short, 	58
67.94554138183594	7	False	False			that	; by contrast, 	59
67.95159912109375	7	False	False			that	; in short, 	56
81.54190063476562	7	False	False			that	; by contrast, 	61
81.54624938964844	7	False	False			that	; in short, 	58
95.13424682617188	7	False	False			that	; by contrast, 	59
95.13861083984375	7	False	False			that	; in short, 	56
54.35855484008789	8	True	False			that	; by contrast, 	52
54.36286544799805	8	True	False			that	; in short, 	49
67.95091247558594	8	True	False			that	; by contrast, 	50
67.95521545410156	8	True	False			that	; in short, 	47
81.54737091064453	8	True	False			that	; by contrast, 	52
81.54844665527344	8	True	False			that	; in short, 	49
95.13973236083984	8	True	False			that	; by contrast, 	50
95.14080047607422	8	True	False			that	; in short, 	47
54.36005401611328	8	False	False			that	; by contrast, 	52
54.36351776123047	8	False	False			that	; in short, 	49
67.95240783691406	8	False	False			that	; by contrast, 	50
67.95587158203125	8	False	False			that	; in short, 	47
81.5458984375	8	False	False			that	; by contrast, 	52
81.54772186279297	8	False	False			that	; in short, 	49
95.13825225830078	8	False	False			that	; by contrast, 	50
95.14007568359375	8	False	False			that	; in short, 	47
54.360923767089844	8	True	False			that	; by contrast, 	52
54.36351013183594	8	True	False			that	; in short, 	49
67.95328521728516	8	True	False			that	; by contrast, 	50
67.95587921142578	8	True	False			that	; in short, 	47
81.54560852050781	8	True	False			that	; by contrast, 	52
81.54756164550781	8	True	False			that	; in short, 	49
95.13796997070312	8	True	False			that	; by contrast, 	50
95.13992309570312	8	True	False			that	; in short, 	47
54.357662200927734	8	False	False			that	; by contrast, 	52
54.363502502441406	8	False	False			that	; in short, 	49
67.95001983642578	8	False	False			that	; by contrast, 	50
67.95587158203125	8	False	False			that	; in short, 	47
81.54749298095703	8	False	False			that	; by contrast, 	52
81.5486068725586	8	False	False			that	; in short, 	49
95.13986206054688	8	False	False			that	; by contrast, 	50
95.14097595214844	8	False	False			that	; in short, 	47
54.364131927490234	8	True	False			that	; by contrast, 	52
54.36463165283203	8	True	False			that	; in short, 	49
67.95648193359375	8	True	False			that	; by contrast, 	50
67.95700073242188	8	True	False			that	; in short, 	47
81.54800415039062	8	True	False			that	; by contrast, 	52
81.54857635498047	8	True	False			that	; in short, 	49
95.14036560058594	8	True	False			that	; by contrast, 	50
95.14093780517578	8	True	False			that	; in short, 	47
54.36553192138672	8	False	False			that	; by contrast, 	52
54.36525344848633	8	False	False			that	; in short, 	49
67.9578857421875	8	False	False			that	; by contrast, 	50
67.95762634277344	8	False	False			that	; in short, 	47
81.54692077636719	8	False	False			that	; by contrast, 	52
